slot_person_name,slot_giver_name,slot_purpose,slot_num_bills,slot_num_bills_abs_log1p,slot_num_bills_is_even,slot_num_bills_mod3,slot_num_bills_mod5,slot_num_bills_mod7,slot_num_bills_mod10,slot_bill_name,slot_bill_value_dollars,slot_bill_value_dollars_abs_log1p,slot_bill_value_dollars_is_even,slot_bill_value_dollars_mod3,slot_bill_value_dollars_mod5,slot_bill_value_dollars_mod7,slot_bill_value_dollars_mod10,slot_num_coins,slot_num_coins_abs_log1p,slot_num_coins_is_even,slot_num_coins_mod3,slot_num_coins_mod5,slot_num_coins_mod7,slot_num_coins_mod10,slot_coin_name,slot_coin_value_cents,slot_coin_value_cents_abs_log1p,slot_coin_value_cents_is_even,slot_coin_value_cents_mod3,slot_coin_value_cents_mod5,slot_coin_value_cents_mod7,slot_coin_value_cents_mod10,slot_frac_num,slot_frac_num_abs_log1p,slot_frac_num_is_even,slot_frac_num_mod3,slot_frac_num_mod5,slot_frac_num_mod7,slot_frac_num_mod10,slot_frac_den,slot_frac_den_abs_log1p,slot_frac_den_is_even,slot_frac_den_mod3,slot_frac_den_mod5,slot_frac_den_mod7,slot_frac_den_mod10,gcd_all,n_multiple_pairs,y
1,6,1,68,4.23410650459726,1,2,3,5,8,4,20,3.044522437723423,1,2,0,6,0,95,4.564348191467836,0,2,0,4,5,4,50,3.9318256327243257,1,2,0,1,0,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,1,6,727.5
2,5,5,55,4.02535169073515,0,1,0,6,5,4,20,3.044522437723423,1,2,0,6,0,178,5.187385805840755,1,1,3,3,8,4,50,3.9318256327243257,1,2,0,1,0,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,1,8,309.0
5,1,5,57,4.060443010546419,0,0,2,1,7,0,10,2.3978952727983707,1,1,0,3,0,279,5.634789603169249,0,0,4,6,9,1,10,2.3978952727983707,1,1,0,3,0,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,1,8,217.9
1,1,3,20,3.044522437723423,1,2,0,6,0,0,10,2.3978952727983707,1,1,0,3,0,213,5.365976015021851,0,0,3,3,3,2,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,1,10,102.13
3,3,0,40,3.713572066704308,1,1,0,5,0,2,50,3.9318256327243257,1,2,0,1,0,93,4.543294782270004,0,0,3,2,3,1,10,2.3978952727983707,1,1,0,3,0,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,1,4,1509.3
1,5,5,72,4.290459441148391,1,0,2,2,2,3,5,1.791759469228055,0,2,0,5,5,162,5.093750200806762,1,0,2,1,2,4,50,3.9318256327243257,1,2,0,1,0,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,1,6,261.0
0,2,4,45,3.828641396489095,0,0,0,3,5,5,100,4.61512051684126,1,1,0,2,0,373,5.924255797414532,0,1,3,2,3,3,25,3.258096538021482,0,1,0,4,5,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,1,5,2793.25
3,4,2,30,3.4339872044851463,1,0,0,2,0,1,1,0.6931471805599453,0,1,1,1,1,55,4.02535169073515,0,1,0,6,5,2,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,1,12,12.55
6,5,5,6,1.9459101490553132,1,0,1,6,6,5,100,4.61512051684126,1,1,0,2,0,79,4.382026634673881,0,1,4,2,9,2,1,0.6931471805599453,0,1,1,1,1,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,11,300.79
1,0,5,20,3.044522437723423,1,2,0,6,0,4,20,3.044522437723423,1,2,0,6,0,42,3.7612001156935624,1,0,2,0,2,4,50,3.9318256327243257,1,2,0,1,0,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,1,9,101.0
0,5,1,60,4.110873864173311,1,0,0,4,0,3,5,1.791759469228055,0,2,0,5,5,397,5.986452005284438,0,1,2,5,7,2,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,1,9,183.97
5,3,5,57,4.060443010546419,0,0,2,1,7,1,1,0.6931471805599453,0,1,1,1,1,18,2.9444389791664403,1,0,3,4,8,4,50,3.9318256327243257,1,2,0,1,0,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,1,9,47.0
7,1,3,24,3.2188758248682006,1,0,4,3,4,0,10,2.3978952727983707,1,1,0,3,0,310,5.739792912179234,1,1,0,2,0,1,10,2.3978952727983707,1,1,0,3,0,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,1,8,191.0
0,0,4,18,2.9444389791664403,1,0,3,4,8,5,100,4.61512051684126,1,1,0,2,0,307,5.730099782973574,0,1,2,6,7,2,1,0.6931471805599453,0,1,1,1,1,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,11,903.07
6,0,5,28,3.367295829986474,1,1,3,0,8,0,10,2.3978952727983707,1,1,0,3,0,83,4.430816798843313,0,2,3,6,3,0,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,1,5,144.15
4,3,2,5,1.791759469228055,0,2,0,5,5,0,10,2.3978952727983707,1,1,0,3,0,73,4.30406509320417,0,1,3,3,3,1,10,2.3978952727983707,1,1,0,3,0,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,1,8,27.3
6,7,2,6,1.9459101490553132,1,0,1,6,6,1,1,0.6931471805599453,0,1,1,1,1,159,5.075173815233827,0,0,4,5,9,1,10,2.3978952727983707,1,1,0,3,0,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,11,18.9
5,2,1,9,2.302585092994046,0,0,4,2,9,4,20,3.044522437723423,1,2,0,6,0,162,5.093750200806762,1,0,2,1,2,4,50,3.9318256327243257,1,2,0,1,0,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,1,8,141.0
4,1,1,96,4.574710978503383,1,0,1,5,6,5,100,4.61512051684126,1,1,0,2,0,24,3.2188758248682006,1,0,4,3,4,1,10,2.3978952727983707,1,1,0,3,0,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,2,9,3202.4
6,6,3,33,3.5263605246161616,0,0,3,5,3,3,5,1.791759469228055,0,2,0,5,5,62,4.143134726391533,1,2,2,6,2,4,50,3.9318256327243257,1,2,0,1,0,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,1,4,141.0
5,1,3,45,3.828641396489095,0,0,0,3,5,3,5,1.791759469228055,0,2,0,5,5,298,5.700443573390687,1,1,3,4,8,2,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,1,8,152.98
5,5,1,56,4.04305126783455,1,2,1,0,6,1,1,0.6931471805599453,0,1,1,1,1,55,4.02535169073515,0,1,0,6,5,2,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,1,12,28.55
3,4,2,66,4.204692619390966,1,0,1,3,6,0,10,2.3978952727983707,1,1,0,3,0,188,5.241747015059643,1,2,3,6,8,1,10,2.3978952727983707,1,1,0,3,0,1,0.6931471805599453,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,1,7,128.8
0,1,6,20,3.044522437723423,1,2,0,6,0,5,100,4.61512051684126,1,1,0,2,0,174,5.1647859739235145,1,0,4,6,4,0,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,1,7,1208.7
6,6,0,45,3.828641396489095,0,0,0,3,5,5,100,4.61512051684126,1,1,0,2,0,389,5.966146739123692,0,2,4,4,9,1,10,2.3978952727983707,1,1,0,3,0,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,1,5,3638.9
7,6,0,42,3.7612001156935624,1,0,2,0,2,3,5,1.791759469228055,0,2,0,5,5,377,5.934894195619588,0,2,2,6,7,2,1,0.6931471805599453,0,1,1,1,1,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,1,10,73.77
5,2,5,3,1.3862943611198906,0,0,3,3,3,4,20,3.044522437723423,1,2,0,6,0,95,4.564348191467836,0,2,0,4,5,1,10,2.3978952727983707,1,1,0,3,0,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,1,7,29.5
1,1,6,51,3.9512437185814275,0,0,1,2,1,4,20,3.044522437723423,1,2,0,6,0,318,5.765191102784844,1,0,3,3,8,1,10,2.3978952727983707,1,1,0,3,0,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,1,8,371.8
5,2,3,30,3.4339872044851463,1,0,0,2,0,2,50,3.9318256327243257,1,2,0,1,0,292,5.680172609017068,1,1,2,5,2,0,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,1,5,764.6
2,1,6,76,4.343805421853684,1,1,1,6,6,1,1,0.6931471805599453,0,1,1,1,1,46,3.8501476017100584,1,1,1,4,6,3,25,3.258096538021482,0,1,0,4,5,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,1,9,49.5
3,5,6,24,3.2188758248682006,1,0,4,3,4,3,5,1.791759469228055,0,2,0,5,5,66,4.204692619390966,1,0,1,3,6,2,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,1,8,90.66
7,3,1,60,4.110873864173311,1,0,0,4,0,1,1,0.6931471805599453,0,1,1,1,1,119,4.787491742782046,0,2,4,0,9,4,50,3.9318256327243257,1,2,0,1,0,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,1,10,74.5
2,4,2,66,4.204692619390966,1,0,1,3,6,1,1,0.6931471805599453,0,1,1,1,1,346,5.849324779946859,1,1,1,3,6,2,1,0.6931471805599453,0,1,1,1,1,1,0.6931471805599453,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,1,13,14.46
1,7,5,80,4.394449154672439,1,2,0,3,0,2,50,3.9318256327243257,1,2,0,1,0,175,5.170483995038151,0,1,0,0,5,4,50,3.9318256327243257,1,2,0,1,0,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,1,6,2087.5
7,5,2,36,3.6109179126442243,1,0,1,1,6,3,5,1.791759469228055,0,2,0,5,5,76,4.343805421853684,1,1,1,6,6,0,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,8,93.8
3,3,1,42,3.7612001156935624,1,0,2,0,2,5,100,4.61512051684126,1,1,0,2,0,182,5.209486152841421,1,2,2,0,2,2,1,0.6931471805599453,0,1,1,1,1,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,1,10,1401.82
6,6,5,48,3.8918202981106265,1,0,3,6,8,1,1,0.6931471805599453,0,1,1,1,1,130,4.875197323201151,1,1,0,4,0,1,10,2.3978952727983707,1,1,0,3,0,4,1.6094379124341003,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,1,8,45.0
0,3,5,100,4.61512051684126,1,1,0,2,0,0,10,2.3978952727983707,1,1,0,3,0,376,5.932245187448011,1,1,1,5,6,0,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,1,8,818.8
7,4,1,25,3.258096538021482,0,1,0,4,5,4,20,3.044522437723423,1,2,0,6,0,307,5.730099782973574,0,1,2,6,7,0,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,1,6,415.35
0,0,1,54,4.007333185232471,1,0,4,5,4,5,100,4.61512051684126,1,1,0,2,0,47,3.871201010907891,0,2,2,5,7,1,10,2.3978952727983707,1,1,0,3,0,4,1.6094379124341003,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,1,3,3604.7
5,2,4,18,2.9444389791664403,1,0,3,4,8,0,10,2.3978952727983707,1,1,0,3,0,393,5.976350909297934,0,0,3,1,3,1,10,2.3978952727983707,1,1,0,3,0,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,9,129.3
2,0,3,50,3.9318256327243257,1,2,0,1,0,4,20,3.044522437723423,1,2,0,6,0,46,3.8501476017100584,1,1,1,4,6,4,50,3.9318256327243257,1,2,0,1,0,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,1,8,423.0
7,1,1,60,4.110873864173311,1,0,0,4,0,1,1,0.6931471805599453,0,1,1,1,1,38,3.6635616461296463,1,2,3,3,8,4,50,3.9318256327243257,1,2,0,1,0,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,1,8,49.0
4,7,1,35,3.58351893845611,0,2,0,0,5,3,5,1.791759469228055,0,2,0,5,5,278,5.631211781821365,1,2,3,5,8,3,25,3.258096538021482,0,1,0,4,5,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,1,5,174.5
4,5,2,60,4.110873864173311,1,0,0,4,0,1,1,0.6931471805599453,0,1,1,1,1,299,5.703782474656201,0,2,4,5,9,0,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,1,9,38.95
7,3,2,20,3.044522437723423,1,2,0,6,0,5,100,4.61512051684126,1,1,0,2,0,128,4.859812404361672,1,2,3,2,8,3,25,3.258096538021482,0,1,0,4,5,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,1,5,1532.0
5,1,4,16,2.833213344056216,1,1,1,2,6,1,1,0.6931471805599453,0,1,1,1,1,347,5.8522024797744745,0,2,2,4,7,2,1,0.6931471805599453,0,1,1,1,1,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,13,11.47
2,5,4,21,3.091042453358316,0,0,1,0,1,4,20,3.044522437723423,1,2,0,6,0,79,4.382026634673881,0,1,4,2,9,0,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,1,7,143.95
5,0,4,54,4.007333185232471,1,0,4,5,4,2,50,3.9318256327243257,1,2,0,1,0,139,4.941642422609304,0,1,4,6,9,4,50,3.9318256327243257,1,2,0,1,0,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,1,5,1869.5
0,0,6,45,3.828641396489095,0,0,0,3,5,0,10,2.3978952727983707,1,1,0,3,0,73,4.30406509320417,0,1,3,3,3,4,50,3.9318256327243257,1,2,0,1,0,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,1,9,126.5
5,3,5,68,4.23410650459726,1,2,3,5,8,0,10,2.3978952727983707,1,1,0,3,0,251,5.529429087511423,0,2,1,6,1,3,25,3.258096538021482,0,1,0,4,5,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,1,6,232.75
7,6,3,72,4.290459441148391,1,0,2,2,2,2,50,3.9318256327243257,1,2,0,1,0,371,5.918893854273146,0,2,1,0,1,3,25,3.258096538021482,0,1,0,4,5,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,1,4,1892.75
5,3,1,24,3.2188758248682006,1,0,4,3,4,3,5,1.791759469228055,0,2,0,5,5,384,5.953243334287785,1,0,4,6,4,2,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,1,11,63.84
5,4,2,12,2.5649493574615367,1,0,2,5,2,1,1,0.6931471805599453,0,1,1,1,1,273,5.6131281063880705,0,0,3,0,3,3,25,3.258096538021482,0,1,0,4,5,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,1,9,74.25
0,0,3,48,3.8918202981106265,1,0,3,6,8,4,20,3.044522437723423,1,2,0,6,0,112,4.727387818712341,1,1,2,0,2,4,50,3.9318256327243257,1,2,0,1,0,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,1,4,776.0
0,5,5,44,3.8066624897703196,1,2,4,2,4,1,1,0.6931471805599453,0,1,1,1,1,219,5.393627546352362,0,0,4,2,9,3,25,3.258096538021482,0,1,0,4,5,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,1,10,65.75
0,3,4,20,3.044522437723423,1,2,0,6,0,5,100,4.61512051684126,1,1,0,2,0,34,3.5553480614894135,1,1,4,6,4,4,50,3.9318256327243257,1,2,0,1,0,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,11,1017.0
6,3,6,35,3.58351893845611,0,2,0,0,5,1,1,0.6931471805599453,0,1,1,1,1,133,4.897839799950911,0,1,3,0,3,4,50,3.9318256327243257,1,2,0,1,0,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,1,8,80.5
6,6,0,22,3.1354942159291497,1,1,2,1,2,4,20,3.044522437723423,1,2,0,6,0,323,5.780743515792329,0,2,3,1,3,3,25,3.258096538021482,0,1,0,4,5,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,7,300.75
4,0,5,12,2.5649493574615367,1,0,2,5,2,5,100,4.61512051684126,1,1,0,2,0,263,5.575949103146316,0,2,3,4,3,2,1,0.6931471805599453,0,1,1,1,1,1,0.6931471805599453,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,1,10,202.63
4,2,4,90,4.51085950651685,1,0,0,6,0,3,5,1.791759469228055,0,2,0,5,5,272,5.60947179518496,1,2,2,6,2,3,25,3.258096538021482,0,1,0,4,5,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,1,6,338.0
7,4,3,78,4.3694478524670215,1,0,3,1,8,4,20,3.044522437723423,1,2,0,6,0,84,4.442651256490317,1,0,4,0,4,1,10,2.3978952727983707,1,1,0,3,0,1,0.6931471805599453,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,1,8,268.4
0,3,5,120,4.795790545596741,1,0,0,1,0,2,50,3.9318256327243257,1,2,0,1,0,148,5.003946305945459,1,1,3,1,8,0,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,1,7,2007.4
2,2,0,30,3.4339872044851463,1,0,0,2,0,3,5,1.791759469228055,0,2,0,5,5,95,4.564348191467836,0,2,0,4,5,3,25,3.258096538021482,0,1,0,4,5,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,9,98.75
1,2,6,10,2.3978952727983707,1,1,0,3,0,3,5,1.791759469228055,0,2,0,5,5,90,4.51085950651685,1,0,0,6,0,4,50,3.9318256327243257,1,2,0,1,0,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,1,9,85.0
4,2,6,35,3.58351893845611,0,2,0,0,5,4,20,3.044522437723423,1,2,0,6,0,382,5.948034989180646,1,1,2,4,2,1,10,2.3978952727983707,1,1,0,3,0,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,1,5,598.2
1,3,5,60,4.110873864173311,1,0,0,4,0,3,5,1.791759469228055,0,2,0,5,5,389,5.966146739123692,0,2,4,4,9,0,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,1,7,269.45
0,7,6,32,3.4965075614664802,1,2,2,4,2,1,1,0.6931471805599453,0,1,1,1,1,41,3.7376696182833684,0,2,1,6,1,0,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,1,6,26.05
2,1,1,38,3.6635616461296463,1,2,3,3,8,4,20,3.044522437723423,1,2,0,6,0,324,5.783825182329737,1,0,4,2,4,2,1,0.6931471805599453,0,1,1,1,1,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,12,383.24
4,3,5,26,3.295836866004329,1,2,1,5,6,4,20,3.044522437723423,1,2,0,6,0,37,3.6375861597263857,0,1,2,2,7,4,50,3.9318256327243257,1,2,0,1,0,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,8,278.5
3,2,3,18,2.9444389791664403,1,0,3,4,8,4,20,3.044522437723423,1,2,0,6,0,239,5.480638923341991,0,2,4,1,9,1,10,2.3978952727983707,1,1,0,3,0,1,0.6931471805599453,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,1,7,83.9
1,1,5,72,4.290459441148391,1,0,2,2,2,5,100,4.61512051684126,1,1,0,2,0,270,5.602118820879701,1,0,0,4,0,1,10,2.3978952727983707,1,1,0,3,0,1,0.6931471805599453,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,1,9,1227.0
4,4,2,120,4.795790545596741,1,0,0,1,0,0,10,2.3978952727983707,1,1,0,3,0,11,2.4849066497880004,0,2,1,4,1,4,50,3.9318256327243257,1,2,0,1,0,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,1,5,605.5
7,2,2,28,3.367295829986474,1,1,3,0,8,3,5,1.791759469228055,0,2,0,5,5,92,4.532599493153256,1,2,2,1,2,2,1,0.6931471805599453,0,1,1,1,1,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,11,70.92
1,7,4,24,3.2188758248682006,1,0,4,3,4,4,20,3.044522437723423,1,2,0,6,0,355,5.87493073085203,0,1,0,5,5,2,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,1,8,243.55
3,0,0,102,4.634728988229636,1,0,2,4,2,0,10,2.3978952727983707,1,1,0,3,0,308,5.733341276897746,1,2,3,0,8,0,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,1,3,695.4
0,5,4,16,2.833213344056216,1,1,1,2,6,0,10,2.3978952727983707,1,1,0,3,0,101,4.624972813284271,0,2,1,3,1,2,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,1,6,121.01
6,7,1,27,3.332204510175204,0,0,2,6,7,5,100,4.61512051684126,1,1,0,2,0,335,5.817111159963204,0,2,0,6,5,2,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,1,7,1803.35
7,5,6,34,3.5553480614894135,1,1,4,6,4,3,5,1.791759469228055,0,2,0,5,5,373,5.924255797414532,0,1,3,2,3,3,25,3.258096538021482,0,1,0,4,5,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,7,178.25
4,5,6,21,3.091042453358316,0,0,1,0,1,4,20,3.044522437723423,1,2,0,6,0,348,5.855071922202427,1,0,3,5,8,3,25,3.258096538021482,0,1,0,4,5,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,1,7,227.0
7,4,1,38,3.6635616461296463,1,2,3,3,8,4,20,3.044522437723423,1,2,0,6,0,282,5.645446897643238,1,0,2,2,2,1,10,2.3978952727983707,1,1,0,3,0,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,10,408.2
1,3,0,36,3.6109179126442243,1,0,1,1,6,5,100,4.61512051684126,1,1,0,2,0,242,5.493061443340548,1,2,2,4,2,0,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,9,1812.1
4,0,4,60,4.110873864173311,1,0,0,4,0,0,10,2.3978952727983707,1,1,0,3,0,125,4.836281906951478,0,2,0,6,5,2,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,1,10,201.25
2,5,5,42,3.7612001156935624,1,0,2,0,2,0,10,2.3978952727983707,1,1,0,3,0,331,5.805134968916488,0,1,1,2,1,2,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,1,8,283.31
6,5,6,28,3.367295829986474,1,1,3,0,8,3,5,1.791759469228055,0,2,0,5,5,97,4.584967478670572,0,1,2,6,7,0,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,1,4,74.85
6,3,6,57,4.060443010546419,0,0,2,1,7,5,100,4.61512051684126,1,1,0,2,0,187,5.236441962829949,0,1,2,5,7,2,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,1,7,3801.87
1,2,2,42,3.7612001156935624,1,0,2,0,2,3,5,1.791759469228055,0,2,0,5,5,61,4.127134385045092,0,1,1,5,1,0,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,1,3,143.05
2,0,4,48,3.8918202981106265,1,0,3,6,8,0,10,2.3978952727983707,1,1,0,3,0,343,5.840641657373398,0,1,3,0,3,2,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,1,8,323.43
1,6,3,21,3.091042453358316,0,0,1,0,1,5,100,4.61512051684126,1,1,0,2,0,37,3.6375861597263857,0,1,2,2,7,3,25,3.258096538021482,0,1,0,4,5,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,1,3,1409.25
3,3,1,36,3.6109179126442243,1,0,1,1,6,2,50,3.9318256327243257,1,2,0,1,0,277,5.627621113690637,0,1,2,4,7,2,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,1,8,902.77
1,2,6,64,4.174387269895637,1,1,4,1,4,1,1,0.6931471805599453,0,1,1,1,1,257,5.552959584921617,0,2,2,5,7,2,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,1,10,50.57
0,7,3,5,1.791759469228055,0,2,0,5,5,5,100,4.61512051684126,1,1,0,2,0,51,3.9512437185814275,0,0,1,2,1,3,25,3.258096538021482,0,1,0,4,5,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,1,7,212.75
3,5,1,16,2.833213344056216,1,1,1,2,6,0,10,2.3978952727983707,1,1,0,3,0,253,5.537334267018537,0,1,3,1,3,3,25,3.258096538021482,0,1,0,4,5,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,1,6,103.25
6,0,6,26,3.295836866004329,1,2,1,5,6,3,5,1.791759469228055,0,2,0,5,5,236,5.4680601411351315,1,2,1,5,6,2,1,0.6931471805599453,0,1,1,1,1,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,11,67.36
