slot_total_qty,slot_total_qty_abs_log1p,slot_total_qty_is_even,slot_total_qty_mod3,slot_total_qty_mod5,slot_total_qty_mod7,slot_total_qty_mod10,slot_unit,slot_item,slot_price_per_unit,slot_price_per_unit_abs_log1p,slot_price_per_unit_frac,slot_price_per_unit_n_decimals,slot_currency_symbol,slot_buyer_name,slot_seller_name,slot_num,slot_num_abs_log1p,slot_num_is_even,slot_num_mod3,slot_num_mod5,slot_num_mod7,slot_num_mod10,slot_den,slot_den_abs_log1p,slot_den_is_even,slot_den_mod3,slot_den_mod5,slot_den_mod7,slot_den_mod10,gcd_all,n_multiple_pairs,y
1015,6.923628628138427,0,1,0,0,5,1,1,3.25,1.4469189829363254,0.25,2,2,0,4,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,1,1,2639.0
1356,7.213031659834869,1,0,1,5,6,1,2,1.0,0.6931471805599453,0.0,1,2,4,1,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,2,3,452.0
1450,7.280008252884188,1,1,0,1,0,1,0,2.75,1.3217558399823195,0.75,2,0,4,3,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,1,2,1595.0
606,6.408528791059498,1,0,1,4,6,0,2,2.5,1.252762968495368,0.5,1,2,0,4,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,3,757.5
888,6.790097235513905,1,0,3,6,8,0,2,3.25,1.4469189829363254,0.25,2,2,2,3,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,2,3,962.0
430,6.066108090103747,1,1,0,3,0,1,3,3.25,1.4469189829363254,0.25,2,1,0,3,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,3,698.75
756,6.6293632534374485,1,0,1,0,6,0,1,4.5,1.7047480922384253,0.5,1,2,3,2,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,3,1701.0
556,6.322565239927284,1,1,1,3,6,0,2,7.0,2.0794415416798357,0.0,1,0,4,4,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,3,1946.0
282,5.645446897643238,1,0,2,2,2,1,1,5.75,1.9095425048844386,0.75,2,0,1,4,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,3,810.75
423,6.049733455231958,0,0,3,3,3,1,1,3.25,1.4469189829363254,0.25,2,2,2,0,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,1,3,458.25
819,6.709304340258298,0,0,4,0,9,0,1,2.0,1.0986122886681098,0.0,1,1,3,1,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,1,1,1092.0
504,6.22455842927536,1,0,4,0,4,1,0,5.25,1.8325814637483102,0.25,2,0,2,2,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,1,3,882.0
1638,7.40184157874383,1,0,3,0,8,0,1,7.5,2.1400661634962708,0.5,1,1,1,0,1,0.6931471805599453,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,1,3,2047.5
402,5.998936561946683,1,0,2,3,2,0,1,4.0,1.6094379124341003,0.0,1,2,4,4,4,1.6094379124341003,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,2,1,1072.0
1460,7.2868764117507,1,2,0,4,0,1,0,2.25,1.1786549963416462,0.25,2,0,3,4,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,1,1,2463.75
1656,7.4127640174265625,1,0,1,4,6,1,0,6.75,2.0476928433652555,0.75,2,1,1,4,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,1,1,9315.0
3152,8.056109659545061,1,2,2,2,2,0,1,5.0,1.791759469228055,0.0,1,2,2,4,4,1.6094379124341003,1,1,4,4,4,8,2.1972245773362196,1,2,3,1,8,4,3,7880.0
912,6.816735880594968,1,0,2,2,2,0,2,6.75,2.0476928433652555,0.75,2,1,4,1,2,1.0986122886681098,1,2,2,2,2,8,2.1972245773362196,1,2,3,1,8,2,3,1539.0
250,5.5254529391317835,1,1,0,5,0,1,3,7.75,2.169053700369523,0.75,2,2,0,0,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,1,2,775.0
1180,7.074116816197362,1,1,0,4,0,0,0,0.5,0.4054651081081644,0.5,1,1,2,0,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,2,3,295.0
688,6.535241271013659,1,1,3,2,8,1,0,7.0,2.0794415416798357,0.0,1,2,1,3,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,1,1,3612.0
928,6.834108738813838,1,1,3,4,8,0,3,2.25,1.1786549963416462,0.25,2,2,1,0,4,1.6094379124341003,1,1,4,4,4,8,2.1972245773362196,1,2,3,1,8,4,3,1044.0
882,6.78332520060396,1,0,2,0,2,0,0,0.75,0.5596157879354227,0.75,2,2,3,0,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,1,2,441.0
968,6.876264611890766,1,2,3,2,8,0,3,5.25,1.8325814637483102,0.25,2,1,4,1,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,1,3,1270.5
1632,7.398174092970465,1,0,2,1,2,1,2,1.0,0.6931471805599453,0.0,1,2,2,2,7,2.0794415416798357,0,1,2,0,7,8,2.1972245773362196,1,2,3,1,8,1,1,1428.0
784,6.665683717782408,1,1,4,0,4,0,3,7.25,2.1102132003465894,0.25,2,0,3,3,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,2,3,2842.0
1170,7.065613363597717,1,0,0,1,0,1,3,6.75,2.0476928433652555,0.75,2,1,0,0,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,1,2,3159.0
468,6.150602768446279,1,0,3,6,8,0,1,3.5,1.5040773967762742,0.5,1,2,2,0,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,1,3,409.5
1285,7.1592919047975645,0,1,0,4,5,0,2,7.0,2.0794415416798357,0.0,1,0,2,4,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,1,1,3598.0
1256,7.136483208590247,1,2,1,3,6,0,3,5.0,1.791759469228055,0.0,1,0,3,1,4,1.6094379124341003,1,1,4,4,4,8,2.1972245773362196,1,2,3,1,8,4,3,3140.0
438,6.0844994130751715,1,0,3,4,8,1,3,9.25,2.327277705584417,0.25,2,2,0,3,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,1,1,3376.25
930,6.836259277277067,1,0,0,6,0,0,3,3.5,1.5040773967762742,0.5,1,0,2,3,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,1,2,2170.0
1218,7.105786129481271,1,0,3,0,8,1,0,9.0,2.302585092994046,0.0,1,2,0,4,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,1,1,9135.0
609,6.413458957167357,0,0,4,0,9,0,3,0.75,0.5596157879354227,0.75,2,2,2,0,6,1.9459101490553132,1,0,1,6,6,7,2.0794415416798357,0,1,2,0,7,1,1,391.5
420,6.042632833682381,1,0,0,0,0,0,1,8.5,2.2512917986064953,0.5,1,0,1,2,1,0.6931471805599453,0,1,1,1,1,7,2.0794415416798357,0,1,2,0,7,1,3,510.0
1230,7.115582126184454,1,0,0,5,0,0,1,0.5,0.4054651081081644,0.5,1,0,2,2,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,1,1,492.0
716,6.57507584059962,1,2,1,2,6,1,1,9.5,2.3513752571634776,0.5,1,0,1,2,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,1,3,1700.5
2752,7.920446505142607,1,1,2,1,2,1,0,8.75,2.277267285009756,0.75,2,2,4,2,1,0.6931471805599453,0,1,1,1,1,8,2.1972245773362196,1,2,3,1,8,1,3,3010.0
648,6.47543271670409,1,0,3,4,8,1,0,5.25,1.8325814637483102,0.25,2,1,1,4,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,1,1,2835.0
865,6.763884908562435,0,1,0,4,5,1,3,6.25,1.9810014688665833,0.25,2,0,4,4,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,1,1,3243.75
746,6.616065185132817,1,2,1,4,6,0,1,10.0,2.3978952727983707,0.0,1,2,3,4,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,3,3730.0
880,6.78105762593618,1,1,0,5,0,0,2,8.0,2.1972245773362196,0.0,1,1,1,4,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,1,1,5280.0
2261,7.724004656676065,0,2,1,0,1,0,1,3.75,1.55814461804655,0.75,2,0,1,0,1,0.6931471805599453,0,1,1,1,1,7,2.0794415416798357,0,1,2,0,7,1,3,1211.25
1218,7.105786129481271,1,0,3,0,8,1,1,5.0,1.791759469228055,0.0,1,2,4,1,3,1.3862943611198906,0,0,3,3,3,7,2.0794415416798357,0,1,2,0,7,1,2,2610.0
2485,7.818430272070656,0,1,0,0,5,1,1,9.5,2.3513752571634776,0.5,1,0,2,1,3,1.3862943611198906,0,0,3,3,3,7,2.0794415416798357,0,1,2,0,7,1,1,10117.5
1115,7.017506142941256,0,2,0,2,5,1,2,4.0,1.6094379124341003,0.0,1,1,0,1,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,1,3,892.0
450,6.111467339502679,1,0,0,2,0,0,3,9.25,2.327277705584417,0.25,2,2,4,2,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,1,3,1387.5
910,6.814542897259958,1,1,0,0,0,1,3,3.0,1.3862943611198906,0.0,1,0,2,2,5,1.791759469228055,0,2,0,5,5,7,2.0794415416798357,0,1,2,0,7,1,2,1950.0
2408,7.786967002614872,1,2,3,0,8,0,0,0.5,0.4054651081081644,0.5,1,2,1,0,2,1.0986122886681098,1,2,2,2,2,7,2.0794415416798357,0,1,2,0,7,1,2,344.0
1388,7.236339342754344,1,2,3,2,8,0,2,1.75,1.0116009116784799,0.75,2,1,4,3,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,1,3,607.25
418,6.037870919922137,1,1,3,5,8,0,1,8.75,2.277267285009756,0.75,2,1,3,3,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,3,1828.75
744,6.61338421837956,1,0,4,2,4,1,0,4.25,1.6582280766035324,0.25,2,0,4,2,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,3,1581.0
728,6.591673732008658,1,2,3,0,8,0,3,8.25,2.224623551524334,0.25,2,0,4,1,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,2,3,3003.0
609,6.413458957167357,0,0,4,0,9,1,0,6.0,1.9459101490553132,0.0,1,0,4,4,6,1.9459101490553132,1,0,1,6,6,7,2.0794415416798357,0,1,2,0,7,1,1,3132.0
723,6.584791392385716,0,0,3,2,3,0,2,5.75,1.9095425048844386,0.75,2,1,3,0,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,1,1,2771.5
430,6.066108090103747,1,1,0,3,0,0,3,9.25,2.327277705584417,0.25,2,2,0,1,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,1,1,3182.0
760,6.634633357861686,1,1,0,4,0,0,0,6.5,2.0149030205422647,0.5,1,0,3,3,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,1,1,2964.0
933,6.839476438228843,0,0,3,2,3,1,3,5.5,1.8718021769015913,0.5,1,1,4,0,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,1,3,1710.5
690,6.53813982376767,1,0,0,4,0,0,2,4.0,1.6094379124341003,0.0,1,1,2,3,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,3,1380.0
1416,7.256297239690681,1,0,1,2,6,0,1,8.0,2.1972245773362196,0.0,1,2,2,1,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,3,3,5664.0
234,5.459585514144159,1,0,4,3,4,1,2,8.75,2.277267285009756,0.75,2,0,0,0,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,3,1023.75
2752,7.920446505142607,1,1,2,1,2,1,3,5.0,1.791759469228055,0.0,1,0,4,2,7,2.0794415416798357,0,1,2,0,7,8,2.1972245773362196,1,2,3,1,8,1,1,12040.0
1155,7.052721049232323,0,0,0,0,5,1,1,8.5,2.2512917986064953,0.5,1,2,2,3,3,1.3862943611198906,0,0,3,3,3,7,2.0794415416798357,0,1,2,0,7,1,2,4207.5
1460,7.2868764117507,1,2,0,4,0,1,3,9.75,2.3749057545736716,0.75,2,1,3,1,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,1,3,3558.75
1092,6.996681488176539,1,0,2,0,2,0,2,5.75,1.9095425048844386,0.75,2,2,3,2,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,1,3,2093.0
1260,7.13966033596492,1,0,0,0,0,0,2,6.5,2.0149030205422647,0.5,1,1,0,2,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,2,3,4095.0
1668,7.419979923661835,1,0,3,2,8,0,2,4.5,1.7047480922384253,0.5,1,0,3,2,4,1.6094379124341003,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,2,2,5004.0
474,6.163314804034641,1,0,4,5,4,0,0,7.0,2.0794415416798357,0.0,1,2,4,4,1,0.6931471805599453,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,1,3,553.0
930,6.836259277277067,1,0,0,6,0,0,1,3.5,1.5040773967762742,0.5,1,2,3,4,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,1,2,1302.0
2320,7.749753406274437,1,1,0,3,0,0,0,8.25,2.224623551524334,0.25,2,1,2,3,1,0.6931471805599453,0,1,1,1,1,8,2.1972245773362196,1,2,3,1,8,1,3,2392.5
2064,7.632885505395133,1,0,4,6,4,0,3,5.25,1.8325814637483102,0.25,2,2,4,4,4,1.6094379124341003,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,2,2,7224.0
1540,7.340186835320115,1,1,0,0,0,0,1,9.0,2.302585092994046,0.0,1,2,0,4,1,0.6931471805599453,0,1,1,1,1,7,2.0794415416798357,0,1,2,0,7,1,3,1980.0
1520,7.327123292259293,1,2,0,1,0,1,3,1.75,1.0116009116784799,0.75,2,0,4,3,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,1,1,1596.0
672,6.511745329644728,1,0,2,0,2,0,3,6.75,2.0476928433652555,0.75,2,1,2,4,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,1,3,1134.0
448,6.1070228877422545,1,1,3,0,8,0,1,1.25,0.8109302162163288,0.25,2,1,1,4,1,0.6931471805599453,0,1,1,1,1,7,2.0794415416798357,0,1,2,0,7,1,3,80.0
474,6.163314804034641,1,0,4,5,4,1,3,3.75,1.55814461804655,0.75,2,0,0,3,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,2,3,592.5
724,6.586171654854675,1,1,4,3,4,1,0,1.75,1.0116009116784799,0.75,2,2,1,0,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,1,3,316.75
543,6.298949246855942,0,0,3,4,3,0,0,8.25,2.224623551524334,0.25,2,0,0,3,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,1,1,2986.5
2960,7.993282328101591,1,2,0,6,0,0,0,3.25,1.4469189829363254,0.25,2,0,2,3,4,1.6094379124341003,1,1,4,4,4,8,2.1972245773362196,1,2,3,1,8,4,3,4810.0
1145,7.044032897274685,0,2,0,4,5,0,3,9.5,2.3513752571634776,0.5,1,1,4,3,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,1,3,2175.5
1620,7.390798521735676,1,0,0,3,0,0,0,7.25,2.1102132003465894,0.25,2,2,1,4,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,1,2,9787.5
782,6.663132695990803,1,2,2,5,2,1,3,4.25,1.6582280766035324,0.25,2,2,0,3,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,3,1661.75
706,6.561030665896573,1,1,1,6,6,1,3,0.75,0.5596157879354227,0.75,2,1,2,4,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,3,264.75
447,6.104793232414985,0,0,2,6,7,1,3,1.25,0.8109302162163288,0.25,2,0,2,1,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,1,1,372.5
1850,7.523481312573497,1,2,0,2,0,1,2,0.5,0.4054651081081644,0.5,1,1,0,1,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,1,1,740.0
1988,7.5953872788539725,1,2,3,0,8,0,0,3.0,1.3862943611198906,0.0,1,1,1,0,1,0.6931471805599453,0,1,1,1,1,7,2.0794415416798357,0,1,2,0,7,1,3,852.0
418,6.037870919922137,1,1,3,5,8,1,2,8.5,2.2512917986064953,0.5,1,2,2,3,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,3,1776.5
1660,7.415175109613295,1,1,0,1,0,1,0,8.25,2.224623551524334,0.25,2,2,1,1,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,1,2,5478.0
652,6.481577129276431,1,1,2,1,2,0,3,9.75,2.3749057545736716,0.75,2,0,4,1,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,3,3178.5
758,6.63200177739563,1,2,3,2,8,0,0,2.0,1.0986122886681098,0.0,1,0,4,1,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,3,758.0
338,5.82600010738045,1,2,3,2,8,1,2,6.25,1.9810014688665833,0.25,2,1,0,0,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,3,1056.25
360,5.8888779583328805,1,0,0,3,0,1,2,4.0,1.6094379124341003,0.0,1,1,2,2,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,1,3,480.0
720,6.580639137284949,1,0,0,6,0,1,2,9.75,2.3749057545736716,0.75,2,0,4,0,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,3,3510.0
896,6.799055862058796,1,2,1,0,6,0,0,0.75,0.5596157879354227,0.75,2,1,0,4,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,1,1,504.0
1656,7.4127640174265625,1,0,1,4,6,1,0,8.25,2.224623551524334,0.25,2,0,2,0,5,1.791759469228055,0,2,0,5,5,8,2.1972245773362196,1,2,3,1,8,1,1,8538.75
848,6.744059186311348,1,2,3,1,8,0,3,9.0,2.302585092994046,0.0,1,2,2,3,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,1,3,1908.0
1910,7.555381944240273,1,2,0,6,0,1,2,7.0,2.0794415416798357,0.0,1,2,0,0,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,1,2,5348.0
248,5.517452896464707,1,2,3,3,8,0,1,1.5,0.9162907318741551,0.5,1,1,4,2,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,3,186.0
1176,7.0707241072602764,1,0,1,0,6,0,3,4.75,1.749199854809259,0.75,2,1,2,4,3,1.3862943611198906,0,0,3,3,3,8,2.1972245773362196,1,2,3,1,8,1,2,2094.75
590,6.3818160174060985,1,2,0,2,0,1,1,7.25,2.1102132003465894,0.25,2,0,2,4,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,1,3,855.5
570,6.3473892096560105,1,0,0,3,0,1,0,6.75,2.0476928433652555,0.75,2,1,0,1,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,3,1923.75
1268,7.1459844677143876,1,2,3,1,8,0,0,1.25,0.8109302162163288,0.25,2,1,1,3,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,2,3,792.5
1002,6.910750787961936,1,0,2,1,2,1,1,4.0,1.6094379124341003,0.0,1,1,3,1,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,3,3,2004.0
258,5.556828061699537,1,0,3,6,8,1,0,2.0,1.0986122886681098,0.0,1,2,0,4,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,3,258.0
1196,7.087573705557973,1,2,1,6,6,1,2,7.5,2.1400661634962708,0.5,1,1,2,1,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,1,3,2242.5
2312,7.746300662231439,1,2,2,2,2,0,0,3.5,1.5040773967762742,0.5,1,0,1,4,2,1.0986122886681098,1,2,2,2,2,8,2.1972245773362196,1,2,3,1,8,2,3,2023.0
744,6.61338421837956,1,0,4,2,4,1,2,8.25,2.224623551524334,0.25,2,2,2,3,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,3,3069.0
2752,7.920446505142607,1,1,2,1,2,1,1,10.0,2.3978952727983707,0.0,1,1,3,3,3,1.3862943611198906,0,0,3,3,3,8,2.1972245773362196,1,2,3,1,8,1,1,10320.0
414,6.028278520230698,1,0,4,1,4,1,3,9.0,2.302585092994046,0.0,1,0,1,2,1,0.6931471805599453,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,1,3,621.0
562,6.333279628139691,1,1,2,2,2,0,2,2.0,1.0986122886681098,0.0,1,0,4,2,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,3,562.0
2440,7.80016307039296,1,1,0,4,0,1,0,8.25,2.224623551524334,0.25,2,0,0,2,1,0.6931471805599453,0,1,1,1,1,8,2.1972245773362196,1,2,3,1,8,1,3,2516.25
1476,7.29776828253138,1,0,1,6,6,1,3,9.75,2.3749057545736716,0.75,2,2,0,3,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,3,3,7195.5
1440,7.273092595999522,1,0,0,5,0,1,1,3.0,1.3862943611198906,0.0,1,2,1,1,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,3,3,2160.0
1785,7.487733761436444,0,0,0,0,5,1,2,3.0,1.3862943611198906,0.0,1,2,3,0,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,1,2,3213.0
640,6.46302945692067,1,1,0,3,0,1,1,1.25,0.8109302162163288,0.25,2,0,4,0,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,3,400.0
465,6.144185634125646,0,0,0,3,5,1,2,3.25,1.4469189829363254,0.25,2,2,3,2,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,1,1,1007.5
172,5.153291594497779,1,1,2,4,2,1,2,8.0,2.1972245773362196,0.0,1,1,0,2,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,3,688.0
492,6.20050917404269,1,0,2,2,2,0,2,4.75,1.749199854809259,0.75,2,1,4,2,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,3,1168.5
976,6.884486652042782,1,1,1,3,6,1,0,0.75,0.5596157879354227,0.75,2,2,0,2,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,2,3,366.0
2016,7.6093665379542115,1,0,1,0,6,1,1,6.5,2.0149030205422647,0.5,1,1,4,3,1,0.6931471805599453,0,1,1,1,1,7,2.0794415416798357,0,1,2,0,7,1,3,1872.0
735,6.601230118728877,0,0,0,0,5,1,0,9.0,2.302585092994046,0.0,1,0,2,3,4,1.6094379124341003,1,1,4,4,4,7,2.0794415416798357,0,1,2,0,7,1,1,3780.0
544,6.300785794663244,1,1,4,5,4,0,2,5.75,1.9095425048844386,0.75,2,2,4,0,4,1.6094379124341003,1,1,4,4,4,8,2.1972245773362196,1,2,3,1,8,4,3,1564.0
1792,7.491645473605133,1,1,2,0,2,0,0,9.5,2.3513752571634776,0.5,1,1,3,0,2,1.0986122886681098,1,2,2,2,2,8,2.1972245773362196,1,2,3,1,8,2,3,4256.0
300,5.707110264748875,1,0,0,6,0,1,3,0.5,0.4054651081081644,0.5,1,2,1,2,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,3,75.0
2082,7.641564441260972,1,0,2,3,2,0,3,6.0,1.9459101490553132,0.0,1,0,0,4,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,1,1,10410.0
357,5.8805329864007,0,0,2,0,7,1,3,7.75,2.169053700369523,0.75,2,1,2,4,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,1,1,1844.5
1758,7.472500744737558,1,0,3,1,8,0,2,3.25,1.4469189829363254,0.25,2,0,1,4,1,0.6931471805599453,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,1,3,952.25
1113,7.01571242048723,0,0,3,0,3,0,0,3.5,1.5040773967762742,0.5,1,1,3,2,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,1,1,2597.0
1001,6.90975328164481,0,2,1,0,1,1,2,5.25,1.8325814637483102,0.25,2,0,1,1,5,1.791759469228055,0,2,0,5,5,7,2.0794415416798357,0,1,2,0,7,1,1,3753.75
1008,6.9167150203536085,1,0,3,0,8,1,2,7.0,2.0794415416798357,0.0,1,1,3,0,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,3,3,3528.0
1096,7.00033446027523,1,1,1,4,6,0,2,9.75,2.3749057545736716,0.75,2,1,1,2,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,1,1,8014.5
1393,7.2399325913204695,0,1,3,0,3,1,2,1.0,0.6931471805599453,0.0,1,2,0,3,4,1.6094379124341003,1,1,4,4,4,7,2.0794415416798357,0,1,2,0,7,1,1,796.0
520,6.255750041753367,1,1,0,2,0,0,0,3.25,1.4469189829363254,0.25,2,1,0,4,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,1,3,338.0
2094,7.647308832356238,1,0,4,1,4,0,1,6.5,2.0149030205422647,0.5,1,1,2,0,4,1.6094379124341003,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,2,1,9074.0
280,5.638354669333745,1,1,0,0,0,1,1,9.25,2.327277705584417,0.25,2,1,2,3,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,1,2,1036.0
634,6.453624998892692,1,1,4,4,4,1,2,5.25,1.8325814637483102,0.25,2,1,3,4,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,3,1664.25
450,6.111467339502679,1,0,0,2,0,0,0,9.25,2.327277705584417,0.25,2,0,1,2,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,1,2,2775.0
