slot_buyer_name,slot_item1,slot_item2,slot_item3,slot_qty1,slot_qty1_abs_log1p,slot_qty1_is_even,slot_qty1_mod3,slot_qty1_mod5,slot_qty1_mod7,slot_qty1_mod10,slot_qty2,slot_qty2_abs_log1p,slot_qty2_is_even,slot_qty2_mod3,slot_qty2_mod5,slot_qty2_mod7,slot_qty2_mod10,slot_qty3,slot_qty3_abs_log1p,slot_qty3_is_even,slot_qty3_mod3,slot_qty3_mod5,slot_qty3_mod7,slot_qty3_mod10,slot_price1,slot_price1_abs_log1p,slot_price1_frac,slot_price1_n_decimals,slot_price2,slot_price2_abs_log1p,slot_price2_frac,slot_price2_n_decimals,slot_price3,slot_price3_abs_log1p,slot_price3_frac,slot_price3_n_decimals,slot_currency_symbol,gcd_all,n_multiple_pairs,y
13,0,2,4,3,1.3862943611198906,0,0,3,3,3,7,2.0794415416798357,0,1,2,0,7,5,1.791759469228055,0,2,0,5,5,5.75,1.9095425048844386,0.75,2,21.25,3.1023420086122493,0.25,2,72.0,4.290459441148391,0.0,1,3,1,0,526.0
5,0,5,0,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,46.25,3.855452653939752,0.25,2,22.5,3.1570004211501135,0.5,1,65.25,4.193435464866331,0.25,2,3,1,1,496.75
0,1,2,0,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,47.25,3.876395827784995,0.25,2,15.5,2.803360380906535,0.5,1,78.25,4.37260741275739,0.25,2,2,2,3,313.0
0,4,1,1,7,2.0794415416798357,0,1,2,0,7,8,2.1972245773362196,1,2,3,1,8,3,1.3862943611198906,0,0,3,3,3,4.0,1.6094379124341003,0.0,1,39.0,3.6888794541139363,0.0,1,20.75,3.079613757534693,0.75,2,3,1,0,402.25
9,4,3,0,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,27.75,3.3586377672433594,0.75,2,23.5,3.1986731175506815,0.5,1,99.75,4.612642200826793,0.75,2,2,1,1,525.0
5,2,3,3,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,49.0,3.912023005428146,0.0,1,38.25,3.6699514442284173,0.25,2,99.75,4.612642200826793,0.75,2,3,1,1,635.75
6,1,1,0,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,45.5,3.8394523125933104,0.5,1,18.25,2.9575110607337933,0.25,2,79.0,4.382026634673881,0.0,1,2,2,3,443.5
10,0,0,5,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,43.0,3.784189633918261,0.0,1,32.25,3.5040547671018634,0.25,2,24.5,3.2386784521643803,0.5,1,3,1,3,205.5
13,5,3,0,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,42.25,3.7669972333778885,0.25,2,14.0,2.70805020110221,0.0,1,18.5,2.970414465569701,0.5,1,3,1,1,280.5
0,3,5,0,6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,47.0,3.871201010907891,0.0,1,48.5,3.901972669574645,0.5,1,93.0,4.543294782270004,0.0,1,1,1,3,472.0
13,4,0,2,7,2.0794415416798357,0,1,2,0,7,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,15.75,2.8183982582710754,0.75,2,45.5,3.8394523125933104,0.5,1,69.25,4.2520603082138555,0.25,2,1,1,0,545.5
9,0,3,5,2,1.0986122886681098,1,2,2,2,2,7,2.0794415416798357,0,1,2,0,7,2,1.0986122886681098,1,2,2,2,2,33.25,3.5336865647082343,0.25,2,5.25,1.8325814637483102,0.25,2,11.25,2.505525936990736,0.25,2,2,1,1,125.75
8,1,4,4,6,1.9459101490553132,1,0,1,6,6,7,2.0794415416798357,0,1,2,0,7,5,1.791759469228055,0,2,0,5,5,12.25,2.583997552432231,0.25,2,26.5,3.3141860046725258,0.5,1,59.25,4.098502572370764,0.25,2,0,1,0,555.25
1,4,5,1,6,1.9459101490553132,1,0,1,6,6,7,2.0794415416798357,0,1,2,0,7,1,0.6931471805599453,0,1,1,1,1,37.0,3.6375861597263857,0.0,1,4.5,1.7047480922384253,0.5,1,23.25,3.188416617383492,0.25,2,1,1,2,276.75
3,5,5,4,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,34.25,3.5624655292582776,0.25,2,25.25,3.2676659890376327,0.25,2,13.25,2.6567569067146595,0.25,2,0,1,2,242.25
13,0,5,2,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,29.25,3.4094961844768505,0.25,2,19.5,3.0204248861443626,0.5,1,40.5,3.7256934272366524,0.5,1,3,1,1,327.75
14,3,2,3,7,2.0794415416798357,0,1,2,0,7,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,42.75,3.7784916128036232,0.75,2,5.0,1.791759469228055,0.0,1,33.5,3.5409593240373143,0.5,1,1,1,1,491.75
13,5,1,3,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,47.5,3.8815637979434374,0.5,1,4.75,1.749199854809259,0.75,2,92.75,4.54063166485052,0.75,2,2,1,1,439.75
7,5,4,2,8,2.1972245773362196,1,2,3,1,8,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,29.5,3.417726683613366,0.5,1,34.0,3.5553480614894135,0.0,1,97.5,4.590056548178043,0.5,1,1,1,1,664.5
14,0,2,4,8,2.1972245773362196,1,2,3,1,8,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,20.75,3.079613757534693,0.75,2,49.5,3.9219733362813143,0.5,1,78.5,4.375757021660286,0.5,1,1,1,1,599.5
4,1,5,2,8,2.1972245773362196,1,2,3,1,8,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,29.5,3.417726683613366,0.5,1,15.5,2.803360380906535,0.5,1,8.25,2.224623551524334,0.25,2,3,1,1,346.5
3,4,0,4,4,1.6094379124341003,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,48.75,3.907010463604602,0.75,2,5.75,1.9095425048844386,0.75,2,10.75,2.463853240590168,0.75,2,3,1,2,240.25
4,6,1,4,6,1.9459101490553132,1,0,1,6,6,6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,4.25,1.6582280766035324,0.25,2,31.5,3.481240089335692,0.5,1,35.25,3.590439381300684,0.25,2,2,2,3,285.0
3,1,0,4,7,2.0794415416798357,0,1,2,0,7,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,8.0,2.1972245773362196,0.0,1,6.75,2.0476928433652555,0.75,2,71.25,4.2801323269925415,0.25,2,3,1,0,439.25
5,6,4,2,2,1.0986122886681098,1,2,2,2,2,7,2.0794415416798357,0,1,2,0,7,3,1.3862943611198906,0,0,3,3,3,38.75,3.6826098411003407,0.75,2,28.0,3.367295829986474,0.0,1,49.0,3.912023005428146,0.0,1,2,1,0,420.5
3,4,0,4,8,2.1972245773362196,1,2,3,1,8,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,23.75,3.2088254890146994,0.75,2,2.5,1.252762968495368,0.5,1,69.25,4.2520603082138555,0.25,2,0,1,3,269.25
1,0,2,0,4,1.6094379124341003,1,1,4,4,4,7,2.0794415416798357,0,1,2,0,7,1,0.6931471805599453,0,1,1,1,1,31.5,3.481240089335692,0.5,1,16.75,2.8763855159214247,0.75,2,52.25,3.9749978045895347,0.25,2,3,1,2,295.5
8,2,5,0,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,25.5,3.2771447329921766,0.5,1,38.0,3.6635616461296463,0.0,1,89.5,4.505349850705881,0.5,1,1,1,1,625.0
0,4,2,5,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,7.5,2.1400661634962708,0.5,1,3.5,1.5040773967762742,0.5,1,58.0,4.07753744390572,0.0,1,3,1,3,137.5
1,1,1,5,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,44.5,3.817712325956905,0.5,1,35.5,3.597312260588446,0.5,1,88.5,4.4942386252808095,0.5,1,1,1,2,328.0
13,1,3,1,7,2.0794415416798357,0,1,2,0,7,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,7.5,2.1400661634962708,0.5,1,6.75,2.0476928433652555,0.75,2,15.0,2.772588722239781,0.0,1,1,1,2,108.0
3,0,5,5,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,31.75,3.488902962081261,0.75,2,13.75,2.691243082785829,0.75,2,17.75,2.9311937524164198,0.75,2,1,1,2,136.0
14,5,5,1,7,2.0794415416798357,0,1,2,0,7,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,46.0,3.8501476017100584,0.0,1,48.5,3.901972669574645,0.5,1,12.0,2.5649493574615367,0.0,1,0,1,0,588.5
10,6,3,4,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,12.25,2.583997552432231,0.25,2,30.25,3.4420193761824107,0.25,2,66.0,4.204692619390966,0.0,1,2,5,3,542.5
5,4,3,0,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,26.75,3.3232358401924436,0.75,2,44.75,3.82319179172153,0.75,2,79.5,4.388257184424518,0.5,1,1,1,1,524.5
7,1,1,2,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,38.5,3.676300671907076,0.5,1,2.75,1.3217558399823195,0.75,2,45.25,3.834061463958434,0.25,2,1,1,0,311.5
4,3,2,5,4,1.6094379124341003,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,11.0,2.4849066497880004,0.0,1,31.0,3.4657359027997265,0.0,1,11.0,2.4849066497880004,0.0,1,2,2,2,252.0
7,0,4,0,8,2.1972245773362196,1,2,3,1,8,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,48.0,3.8918202981106265,0.0,1,32.25,3.5040547671018634,0.25,2,33.25,3.5336865647082343,0.25,2,0,1,1,679.25
4,5,1,1,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,50.0,3.9318256327243257,0.0,1,37.25,3.644143560272545,0.25,2,66.5,4.212127597878484,0.5,1,3,1,1,681.5
5,2,1,0,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,9.75,2.3749057545736716,0.75,2,9.0,2.302585092994046,0.0,1,23.5,3.1986731175506815,0.5,1,2,1,2,163.25
2,6,0,5,7,2.0794415416798357,0,1,2,0,7,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,20.75,3.079613757534693,0.75,2,42.0,3.7612001156935624,0.0,1,54.75,4.020877410340228,0.75,2,3,1,1,448.25
12,3,0,3,6,1.9459101490553132,1,0,1,6,6,8,2.1972245773362196,1,2,3,1,8,3,1.3862943611198906,0,0,3,3,3,40.0,3.713572066704308,0.0,1,21.75,3.1245651453969594,0.75,2,5.25,1.8325814637483102,0.25,2,1,1,1,429.75
7,2,2,1,3,1.3862943611198906,0,0,3,3,3,8,2.1972245773362196,1,2,3,1,8,5,1.791759469228055,0,2,0,5,5,14.75,2.7568403652716422,0.75,2,9.5,2.3513752571634776,0.5,1,20.5,3.068052935133617,0.5,1,3,1,0,222.75
3,6,0,5,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,9.25,2.327277705584417,0.25,2,6.75,2.0476928433652555,0.75,2,58.75,4.09016919081162,0.75,2,2,1,2,297.25
14,2,0,0,5,1.791759469228055,0,2,0,5,5,8,2.1972245773362196,1,2,3,1,8,5,1.791759469228055,0,2,0,5,5,30.5,3.449987545831587,0.5,1,38.75,3.6826098411003407,0.75,2,42.25,3.7669972333778885,0.25,2,3,1,1,673.75
12,6,4,2,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,18.0,2.9444389791664403,0.0,1,13.25,2.6567569067146595,0.25,2,93.0,4.543294782270004,0.0,1,2,1,3,137.5
9,4,0,3,7,2.0794415416798357,0,1,2,0,7,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,29.25,3.4094961844768505,0.25,2,46.0,3.8501476017100584,0.0,1,46.75,3.865979066926739,0.75,2,0,1,2,527.5
13,0,0,2,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,46.5,3.8607297110405954,0.5,1,20.5,3.068052935133617,0.5,1,84.75,4.45143608604605,0.75,2,1,1,1,679.5
0,1,5,0,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,29.5,3.417726683613366,0.5,1,31.75,3.488902962081261,0.75,2,12.75,2.6210388241125804,0.75,2,2,1,2,184.0
11,0,3,5,1,0.6931471805599453,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,16.25,2.847812143477369,0.25,2,31.75,3.488902962081261,0.75,2,33.75,3.548179572010801,0.75,2,2,1,2,341.75
7,2,4,0,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,26.5,3.3141860046725258,0.5,1,31.75,3.488902962081261,0.75,2,83.0,4.430816798843313,0.0,1,3,1,1,450.25
6,1,1,3,1,0.6931471805599453,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,3.75,1.55814461804655,0.75,2,29.0,3.4011973816621555,0.0,1,64.5,4.182050142641207,0.5,1,0,1,3,242.25
1,5,1,4,1,0.6931471805599453,0,1,1,1,1,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,37.5,3.6506582412937387,0.5,1,17.5,2.917770732084279,0.5,1,73.25,4.307437777682809,0.25,2,3,1,3,348.0
13,3,4,2,1,0.6931471805599453,0,1,1,1,1,8,2.1972245773362196,1,2,3,1,8,1,0.6931471805599453,0,1,1,1,1,46.25,3.855452653939752,0.25,2,41.25,3.7436043538031827,0.25,2,15.5,2.803360380906535,0.5,1,1,1,3,391.75
3,5,5,0,7,2.0794415416798357,0,1,2,0,7,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,42.0,3.7612001156935624,0.0,1,38.0,3.6635616461296463,0.0,1,85.0,4.454347296253507,0.0,1,2,1,0,739.0
8,6,3,3,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,10.25,2.4203681286504293,0.25,2,49.25,3.917010546939185,0.25,2,83.75,4.43970574626056,0.75,2,0,1,1,513.5
14,4,5,0,5,1.791759469228055,0,2,0,5,5,7,2.0794415416798357,0,1,2,0,7,2,1.0986122886681098,1,2,2,2,2,6.75,2.0476928433652555,0.75,2,17.75,2.9311937524164198,0.75,2,44.75,3.82319179172153,0.75,2,1,1,0,247.5
10,1,1,0,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,15.0,2.772588722239781,0.0,1,45.5,3.8394523125933104,0.5,1,31.5,3.481240089335692,0.5,1,2,1,2,258.5
5,6,1,0,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,26.25,3.305053521109253,0.25,2,36.5,3.624340932976365,0.5,1,67.0,4.219507705176107,0.0,1,1,1,1,430.0
3,0,4,4,8,2.1972245773362196,1,2,3,1,8,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1.25,0.8109302162163288,0.25,2,38.0,3.6635616461296463,0.0,1,90.25,4.513602992462601,0.25,2,2,1,3,228.5
10,1,0,3,6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,39.5,3.7013019741124933,0.5,1,32.5,3.5115454388310208,0.5,1,16.75,2.8763855159214247,0.75,2,0,1,3,318.75
4,6,3,2,6,1.9459101490553132,1,0,1,6,6,7,2.0794415416798357,0,1,2,0,7,4,1.6094379124341003,1,1,4,4,4,12.0,2.5649493574615367,0.0,1,32.25,3.5040547671018634,0.25,2,10.0,2.3978952727983707,0.0,1,1,1,0,337.75
8,0,1,1,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,36.75,3.6309854756950335,0.75,2,26.5,3.3141860046725258,0.5,1,46.0,3.8501476017100584,0.0,1,0,1,3,235.75
14,4,4,1,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,28.5,3.3843902633457743,0.5,1,29.25,3.4094961844768505,0.25,2,98.75,4.602667055769973,0.75,2,0,1,3,284.5
13,6,2,1,4,1.6094379124341003,1,1,4,4,4,8,2.1972245773362196,1,2,3,1,8,1,0.6931471805599453,0,1,1,1,1,1.25,0.8109302162163288,0.25,2,11.5,2.5257286443082556,0.5,1,51.0,3.9512437185814275,0.0,1,2,1,3,148.0
9,3,1,3,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,28.25,3.3758795736778655,0.25,2,5.5,1.8718021769015913,0.5,1,75.5,4.33729074083249,0.5,1,2,2,3,275.0
5,4,0,3,4,1.6094379124341003,1,1,4,4,4,7,2.0794415416798357,0,1,2,0,7,1,0.6931471805599453,0,1,1,1,1,39.25,3.6951100038645723,0.25,2,45.25,3.834061463958434,0.25,2,22.0,3.1354942159291497,0.0,1,3,1,2,495.75
5,1,0,1,4,1.6094379124341003,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,26.25,3.305053521109253,0.25,2,47.25,3.876395827784995,0.25,2,89.25,4.502583597212991,0.25,2,1,2,2,567.0
2,3,3,0,1,0.6931471805599453,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,0.75,0.5596157879354227,0.75,2,14.25,2.7245795030534206,0.25,2,80.75,4.403665809777363,0.75,2,0,1,3,167.0
4,4,1,2,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,1,0.6931471805599453,0,1,1,1,1,5.75,1.9095425048844386,0.75,2,20.0,3.044522437723423,0.0,1,81.25,4.409763389645481,0.25,2,1,1,3,130.0
5,5,1,0,5,1.791759469228055,0,2,0,5,5,7,2.0794415416798357,0,1,2,0,7,3,1.3862943611198906,0,0,3,3,3,14.25,2.7245795030534206,0.25,2,29.25,3.4094961844768505,0.25,2,96.0,4.574710978503383,0.0,1,2,1,0,564.0
5,2,2,0,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,34.5,3.56953269648137,0.5,1,48.0,3.8918202981106265,0.0,1,17.5,2.917770732084279,0.5,1,3,1,2,314.0
9,6,1,1,6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,22.0,3.1354942159291497,0.0,1,8.25,2.224623551524334,0.25,2,26.0,3.295836866004329,0.0,1,2,1,0,277.25
13,4,1,4,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,30.75,3.457892725338701,0.75,2,18.75,2.9831534913471307,0.75,2,93.5,4.548599834499697,0.5,1,1,1,2,535.75
12,5,5,5,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,41.5,3.7495040759303713,0.5,1,30.5,3.449987545831587,0.5,1,6.75,2.0476928433652555,0.75,2,2,1,3,175.25
13,6,2,0,7,2.0794415416798357,0,1,2,0,7,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,27.0,3.332204510175204,0.0,1,16.0,2.833213344056216,0.0,1,68.75,4.244917420701475,0.75,2,3,1,1,443.25
10,1,2,4,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,48.0,3.8918202981106265,0.0,1,1.25,0.8109302162163288,0.25,2,100.0,4.61512051684126,0.0,1,0,1,3,445.25
4,0,0,3,7,2.0794415416798357,0,1,2,0,7,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,42.75,3.7784916128036232,0.75,2,31.75,3.488902962081261,0.75,2,89.5,4.505349850705881,0.5,1,2,1,0,842.0
9,2,3,1,6,1.9459101490553132,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,32.0,3.4965075614664802,0.0,1,6.5,2.0149030205422647,0.5,1,37.25,3.644143560272545,0.25,2,2,1,2,255.25
6,5,0,4,4,1.6094379124341003,1,1,4,4,4,8,2.1972245773362196,1,2,3,1,8,2,1.0986122886681098,1,2,2,2,2,46.0,3.8501476017100584,0.0,1,47.5,3.8815637979434374,0.5,1,77.0,4.356708826689592,0.0,1,0,2,3,718.0
4,2,5,2,8,2.1972245773362196,1,2,3,1,8,8,2.1972245773362196,1,2,3,1,8,3,1.3862943611198906,0,0,3,3,3,21.25,3.1023420086122493,0.25,2,22.75,3.1675825304806504,0.75,2,75.0,4.330733340286331,0.0,1,1,1,1,577.0
9,6,2,0,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,21.25,3.1023420086122493,0.25,2,39.25,3.6951100038645723,0.25,2,57.25,4.06474409244581,0.25,2,1,1,1,492.25
13,4,1,0,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,8.25,2.224623551524334,0.25,2,17.75,2.9311937524164198,0.75,2,34.0,3.5553480614894135,0.0,1,3,1,3,170.25
13,0,0,3,7,2.0794415416798357,0,1,2,0,7,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,35.0,3.58351893845611,0.0,1,38.75,3.6826098411003407,0.75,2,8.25,2.224623551524334,0.25,2,1,1,1,416.5
5,2,4,1,6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,35.0,3.58351893845611,0.0,1,2.0,1.0986122886681098,0.0,1,35.25,3.590439381300684,0.25,2,3,1,0,361.0
4,5,3,4,1,0.6931471805599453,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,21.75,3.1245651453969594,0.75,2,29.0,3.4011973816621555,0.0,1,88.0,4.48863636973214,0.0,1,2,1,3,371.75
4,0,5,1,8,2.1972245773362196,1,2,3,1,8,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,34.0,3.5553480614894135,0.0,1,9.25,2.327277705584417,0.25,2,11.75,2.545531271604435,0.75,2,1,1,3,328.25
1,4,1,5,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,44.5,3.817712325956905,0.5,1,7.75,2.169053700369523,0.75,2,77.25,4.359908829420263,0.25,2,2,1,0,469.75
10,6,3,2,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,1,0.6931471805599453,0,1,1,1,1,12.25,2.583997552432231,0.25,2,37.0,3.6375861597263857,0.0,1,42.0,3.7612001156935624,0.0,1,1,1,3,140.25
6,0,4,5,7,2.0794415416798357,0,1,2,0,7,7,2.0794415416798357,0,1,2,0,7,5,1.791759469228055,0,2,0,5,5,4.5,1.7047480922384253,0.5,1,9.75,2.3749057545736716,0.75,2,90.75,4.51906748693468,0.75,2,2,1,1,553.5
12,2,0,5,8,2.1972245773362196,1,2,3,1,8,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,3.0,1.3862943611198906,0.0,1,44.0,3.8066624897703196,0.0,1,24.0,3.2188758248682006,0.0,1,2,1,3,224.0
7,3,5,1,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,16.75,2.8763855159214247,0.75,2,20.5,3.068052935133617,0.5,1,21.25,3.1023420086122493,0.25,2,1,1,2,117.75
13,1,2,0,6,1.9459101490553132,1,0,1,6,6,6,1.9459101490553132,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,25.75,3.2865344733420154,0.75,2,23.0,3.1780538303479458,0.0,1,11.5,2.5257286443082556,0.5,1,1,2,1,338.5
5,3,4,5,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,44.75,3.82319179172153,0.75,2,48.5,3.901972669574645,0.5,1,61.25,4.131158535344817,0.25,2,0,1,2,385.75
8,1,3,3,7,2.0794415416798357,0,1,2,0,7,6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,39.5,3.7013019741124933,0.5,1,32.5,3.5115454388310208,0.5,1,96.25,4.577284982498556,0.25,2,2,1,0,952.75
8,6,4,5,6,1.9459101490553132,1,0,1,6,6,8,2.1972245773362196,1,2,3,1,8,2,1.0986122886681098,1,2,2,2,2,48.5,3.901972669574645,0.5,1,1.5,0.9162907318741551,0.5,1,43.5,3.7954891891721947,0.5,1,3,2,2,390.0
6,2,2,5,8,2.1972245773362196,1,2,3,1,8,7,2.0794415416798357,0,1,2,0,7,1,0.6931471805599453,0,1,1,1,1,37.5,3.6506582412937387,0.5,1,44.75,3.82319179172153,0.75,2,47.75,3.886705197443856,0.75,2,3,1,2,661.0
8,3,3,4,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,10.75,2.463853240590168,0.75,2,24.75,3.248434627109745,0.75,2,47.75,3.886705197443856,0.75,2,2,1,2,285.0
0,2,4,0,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,22.25,3.1463051320333655,0.25,2,37.25,3.644143560272545,0.25,2,74.25,4.3208159036289855,0.25,2,0,1,1,289.75
