slot_agent_name,slot_activity,slot_object_noun,slot_total_size,slot_total_size_abs_log1p,slot_total_size_is_even,slot_total_size_mod3,slot_total_size_mod5,slot_total_size_mod7,slot_total_size_mod10,slot_data_unit,slot_rate_value,slot_rate_value_abs_log1p,slot_rate_value_is_even,slot_rate_value_mod3,slot_rate_value_mod5,slot_rate_value_mod7,slot_rate_value_mod10,slot_p_percent,slot_p_percent_abs_log1p,slot_p_percent_is_even,slot_p_percent_mod3,slot_p_percent_mod7,slot_p_percent_mod10,slot_platform_name,slot_reason,slot_downtime,slot_downtime_abs_log1p,slot_downtime_is_even,slot_downtime_mod3,slot_downtime_mod5,slot_downtime_mod7,slot_downtime_mod10,gcd_all,n_multiple_pairs,y
4,2,0,240,5.484796933490655,1,0,0,2,0,1,8,2.1972245773362196,1,2,3,1,8,80,4.394449154672439,1,2,3,0,2,5,51,3.9512437185814275,0,0,1,2,1,1,3,105.0
9,3,5,120,4.795790545596741,1,0,0,1,0,0,6,1.9459101490553132,1,0,1,6,6,75,4.330733340286331,0,0,5,5,2,5,45,3.828641396489095,0,0,0,3,5,3,1,80.0
3,0,2,48,3.8918202981106265,1,0,3,6,8,0,4,1.6094379124341003,1,1,4,4,4,50,3.9318256327243257,1,2,1,0,4,0,13,2.6390573296152584,0,1,3,6,3,1,1,31.0
5,0,4,400,5.993961427306569,1,1,0,1,0,1,5,1.791759469228055,0,2,0,5,5,40,3.713572066704308,1,1,5,0,1,5,28,3.367295829986474,1,1,3,0,8,1,3,140.0
2,1,6,250,5.5254529391317835,1,1,0,5,0,1,5,1.791759469228055,0,2,0,5,5,60,4.110873864173311,1,0,4,0,4,2,55,4.02535169073515,0,1,0,6,5,5,3,135.0
4,3,3,450,6.111467339502679,1,0,0,2,0,0,5,1.791759469228055,0,2,0,5,5,40,3.713572066704308,1,1,5,0,3,0,57,4.060443010546419,0,0,2,1,7,1,2,183.0
4,1,1,1100,7.00397413672268,1,2,0,1,0,1,10,2.3978952727983707,1,1,0,3,0,10,2.3978952727983707,1,1,3,0,0,5,19,2.995732273553991,0,1,4,5,9,1,3,140.0
4,2,4,90,4.51085950651685,1,0,0,6,0,0,1,0.6931471805599453,0,1,1,1,1,40,3.713572066704308,1,1,5,0,3,5,19,2.995732273553991,0,1,4,5,9,1,3,145.0
2,2,4,350,5.860786223465865,1,2,0,0,0,1,5,1.791759469228055,0,2,0,5,5,40,3.713572066704308,1,1,5,0,0,2,20,3.044522437723423,1,2,0,6,0,5,4,118.0
0,3,3,96,4.574710978503383,1,0,1,5,6,1,4,1.6094379124341003,1,1,4,4,4,75,4.330733340286331,0,0,5,5,2,0,30,3.4339872044851463,1,0,0,2,0,1,1,72.0
5,1,3,810,6.698268054115413,1,0,0,5,0,0,9,2.302585092994046,0,0,4,2,9,80,4.394449154672439,1,2,3,0,0,4,45,3.828641396489095,0,0,0,3,5,1,3,207.0
8,0,6,240,5.484796933490655,1,0,0,2,0,0,6,1.9459101490553132,1,0,1,6,6,20,3.044522437723423,1,2,6,0,2,3,43,3.784189633918261,0,1,3,1,3,1,2,91.0
1,3,1,45,3.828641396489095,0,0,0,3,5,1,3,1.3862943611198906,0,0,3,3,3,80,4.394449154672439,1,2,3,0,2,0,37,3.6375861597263857,0,1,2,2,7,1,1,64.0
5,0,3,35,3.58351893845611,0,2,0,0,5,0,1,0.6931471805599453,0,1,1,1,1,20,3.044522437723423,1,2,6,0,0,3,30,3.4339872044851463,1,0,0,2,0,1,3,72.0
4,2,1,112,4.727387818712341,1,1,2,0,2,0,7,2.0794415416798357,0,1,2,0,7,50,3.9318256327243257,1,2,1,0,2,3,10,2.3978952727983707,1,1,0,3,0,1,2,34.0
1,3,6,50,3.9318256327243257,1,2,0,1,0,1,5,1.791759469228055,0,2,0,5,5,20,3.044522437723423,1,2,6,0,4,1,25,3.258096538021482,0,1,0,4,5,5,4,37.0
2,3,5,76,4.343805421853684,1,1,1,6,6,1,2,1.0986122886681098,1,2,2,2,2,50,3.9318256327243257,1,2,1,0,5,5,12,2.5649493574615367,1,0,2,5,2,2,3,69.0
0,3,1,200,5.303304908059076,1,2,0,4,0,0,10,2.3978952727983707,1,1,0,3,0,60,4.110873864173311,1,0,4,0,4,1,46,3.8501476017100584,1,1,1,4,6,2,2,78.0
8,1,4,156,5.056245805348308,1,0,1,2,6,1,3,1.3862943611198906,0,0,3,3,3,25,3.258096538021482,0,1,4,5,5,3,33,3.5263605246161616,0,0,3,5,3,1,2,98.0
7,0,0,660,6.493753839851686,1,0,0,2,0,0,6,1.9459101490553132,1,0,1,6,6,30,3.4339872044851463,1,0,2,0,5,0,32,3.4965075614664802,1,2,2,4,2,2,3,175.0
5,0,6,60,4.110873864173311,1,0,0,4,0,1,1,0.6931471805599453,0,1,1,1,1,40,3.713572066704308,1,1,5,0,5,3,46,3.8501476017100584,1,1,1,4,6,1,3,130.0
1,0,6,195,5.278114659230517,0,0,0,6,5,0,3,1.3862943611198906,0,0,3,3,3,60,4.110873864173311,1,0,4,0,2,5,40,3.713572066704308,1,1,0,5,0,1,2,144.0
1,0,0,240,5.484796933490655,1,0,0,2,0,1,6,1.9459101490553132,1,0,1,6,6,20,3.044522437723423,1,2,6,0,1,0,51,3.9512437185814275,0,0,1,2,1,1,2,99.0
5,0,6,400,5.993961427306569,1,1,0,1,0,0,2,1.0986122886681098,1,2,2,2,2,10,2.3978952727983707,1,1,3,0,5,3,57,4.060443010546419,0,0,2,1,7,1,3,277.0
2,1,3,30,3.4339872044851463,1,0,0,2,0,0,1,0.6931471805599453,0,1,1,1,1,60,4.110873864173311,1,0,4,0,5,4,8,2.1972245773362196,1,2,3,1,8,1,4,56.0
3,0,4,288,5.666426688112432,1,0,3,1,8,1,9,2.302585092994046,0,0,4,2,9,25,3.258096538021482,0,1,4,5,5,4,7,2.0794415416798357,0,1,2,0,7,1,1,47.0
7,0,5,600,6.398594934535208,1,0,0,5,0,1,6,1.9459101490553132,1,0,1,6,6,80,4.394449154672439,1,2,3,0,0,3,8,2.1972245773362196,1,2,3,1,8,2,3,188.0
6,1,6,300,5.707110264748875,1,0,0,6,0,1,10,2.3978952727983707,1,1,0,3,0,30,3.4339872044851463,1,0,2,0,5,4,41,3.7376696182833684,0,2,1,6,1,1,3,80.0
4,0,1,100,4.61512051684126,1,1,0,2,0,0,10,2.3978952727983707,1,1,0,3,0,20,3.044522437723423,1,2,6,0,1,0,41,3.7376696182833684,0,2,1,6,1,1,3,53.0
3,1,0,180,5.198497031265826,1,0,0,5,0,0,9,2.302585092994046,0,0,4,2,9,90,4.51085950651685,1,0,6,0,4,3,36,3.6109179126442243,1,0,1,1,6,9,5,74.0
7,0,0,72,4.290459441148391,1,0,2,2,2,1,4,1.6094379124341003,1,1,4,4,4,50,3.9318256327243257,1,2,1,0,0,3,33,3.5263605246161616,0,0,3,5,3,1,1,60.0
4,3,4,30,3.4339872044851463,1,0,0,2,0,1,3,1.3862943611198906,0,0,3,3,3,50,3.9318256327243257,1,2,1,0,5,1,18,2.9444389791664403,1,0,3,4,8,1,2,33.0
0,2,1,680,6.523562306149512,1,2,0,1,0,0,4,1.6094379124341003,1,1,4,4,4,90,4.51085950651685,1,0,6,0,0,0,43,3.784189633918261,0,1,3,1,3,1,1,366.0
5,1,0,800,6.68586094706836,1,2,0,2,0,1,8,2.1972245773362196,1,2,3,1,8,30,3.4339872044851463,1,0,2,0,1,5,48,3.8918202981106265,1,0,3,6,8,2,2,178.0
3,1,6,252,5.53338948872752,1,0,2,0,2,1,7,2.0794415416798357,0,1,2,0,7,50,3.9318256327243257,1,2,1,0,2,0,39,3.6888794541139363,0,0,4,4,9,1,1,93.0
5,3,3,855,6.752270376141742,0,0,0,1,5,0,9,2.302585092994046,0,0,4,2,9,60,4.110873864173311,1,0,4,0,2,2,9,2.302585092994046,0,0,4,2,9,3,3,161.0
6,0,3,312,5.746203190540153,1,0,2,4,2,1,6,1.9459101490553132,1,0,1,6,6,75,4.330733340286331,0,0,5,5,4,2,33,3.5263605246161616,0,0,3,5,3,3,1,124.0
6,0,3,420,6.042632833682381,1,0,0,0,0,0,6,1.9459101490553132,1,0,1,6,6,90,4.51085950651685,1,0,6,0,4,1,10,2.3978952727983707,1,1,0,3,0,2,4,143.0
2,1,2,560,6.329720905522696,1,2,0,0,0,0,7,2.0794415416798357,0,1,2,0,7,80,4.394449154672439,1,2,3,0,5,3,46,3.8501476017100584,1,1,1,4,6,1,2,190.0
7,3,0,380,5.942799375126701,1,2,0,2,0,1,2,1.0986122886681098,1,2,2,2,2,90,4.51085950651685,1,0,6,0,4,5,11,2.4849066497880004,0,2,1,4,1,1,2,372.0
1,1,0,1440,7.273092595999522,1,0,0,5,0,1,8,2.1972245773362196,1,2,3,1,8,10,2.3978952727983707,1,1,3,0,2,5,57,4.060443010546419,0,0,2,1,7,1,2,255.0
7,0,4,180,5.198497031265826,1,0,0,5,0,0,3,1.3862943611198906,0,0,3,3,3,60,4.110873864173311,1,0,4,0,4,1,27,3.332204510175204,0,0,2,6,7,3,4,123.0
0,1,1,18,2.9444389791664403,1,0,3,4,8,1,1,0.6931471805599453,0,1,1,1,1,50,3.9318256327243257,1,2,1,0,2,0,51,3.9512437185814275,0,0,1,2,1,1,3,78.0
3,2,5,360,5.8888779583328805,1,0,0,3,0,1,6,1.9459101490553132,1,0,1,6,6,90,4.51085950651685,1,0,6,0,4,1,58,4.07753744390572,1,1,3,2,8,2,3,172.0
3,3,6,50,3.9318256327243257,1,2,0,1,0,1,5,1.791759469228055,0,2,0,5,5,20,3.044522437723423,1,2,6,0,2,0,51,3.9512437185814275,0,0,1,2,1,1,2,63.0
8,2,2,60,4.110873864173311,1,0,0,4,0,0,3,1.3862943611198906,0,0,3,3,3,30,3.4339872044851463,1,0,2,0,0,1,41,3.7376696182833684,0,2,1,6,1,1,3,67.0
3,2,4,42,3.7612001156935624,1,0,2,0,2,1,7,2.0794415416798357,0,1,2,0,7,50,3.9318256327243257,1,2,1,0,4,5,34,3.5553480614894135,1,1,4,6,4,1,1,43.0
0,1,1,120,4.795790545596741,1,0,0,1,0,1,6,1.9459101490553132,1,0,1,6,6,20,3.044522437723423,1,2,6,0,4,3,51,3.9512437185814275,0,0,1,2,1,1,2,75.0
4,1,0,8,2.1972245773362196,1,2,3,1,8,1,1,0.6931471805599453,0,1,1,1,1,25,3.258096538021482,0,1,4,5,2,4,54,4.007333185232471,1,0,4,5,4,1,3,64.0
8,1,1,16,2.833213344056216,1,1,1,2,6,1,1,0.6931471805599453,0,1,1,1,1,25,3.258096538021482,0,1,4,5,0,0,48,3.8918202981106265,1,0,3,6,8,1,4,68.0
8,2,6,900,6.803505257608338,1,0,0,4,0,0,5,1.791759469228055,0,2,0,5,5,30,3.4339872044851463,1,0,2,0,2,1,57,4.060443010546419,0,0,2,1,7,1,3,291.0
4,0,2,350,5.860786223465865,1,2,0,0,0,1,10,2.3978952727983707,1,1,0,3,0,40,3.713572066704308,1,1,5,0,1,0,55,4.02535169073515,0,1,0,6,5,5,2,104.0
0,2,3,532,6.278521424165844,1,1,2,0,2,0,7,2.0794415416798357,0,1,2,0,7,25,3.258096538021482,0,1,4,5,5,4,40,3.713572066704308,1,1,0,5,0,1,1,135.0
7,3,6,684,6.529418838262226,1,0,4,5,4,1,9,2.302585092994046,0,0,4,2,9,25,3.258096538021482,0,1,4,5,3,4,13,2.6390573296152584,0,1,3,6,3,1,1,108.0
8,1,2,160,5.081404364984463,1,1,0,6,0,1,8,2.1972245773362196,1,2,3,1,8,50,3.9318256327243257,1,2,1,0,2,0,52,3.970291913552122,1,1,2,3,2,2,1,82.0
0,0,1,700,6.55250788703459,1,1,0,0,0,0,10,2.3978952727983707,1,1,0,3,0,90,4.51085950651685,1,0,6,0,5,1,57,4.060443010546419,0,0,2,1,7,1,2,190.0
8,2,4,765,6.641182169740591,0,0,0,2,5,0,9,2.302585092994046,0,0,4,2,9,80,4.394449154672439,1,2,3,0,4,5,6,1.9459101490553132,1,0,1,6,6,1,1,159.0
7,0,0,800,6.68586094706836,1,2,0,2,0,0,10,2.3978952727983707,1,1,0,3,0,60,4.110873864173311,1,0,4,0,0,5,14,2.70805020110221,1,2,4,0,4,2,2,142.0
7,1,2,2000,7.601402334583733,1,2,0,5,0,1,10,2.3978952727983707,1,1,0,3,0,30,3.4339872044851463,1,0,2,0,0,1,48,3.8918202981106265,1,0,3,6,8,2,2,308.0
8,1,5,280,5.638354669333745,1,1,0,0,0,0,10,2.3978952727983707,1,1,0,3,0,75,4.330733340286331,0,0,5,5,5,4,56,4.04305126783455,1,2,1,0,6,1,2,105.0
4,1,0,80,4.394449154672439,1,2,0,3,0,1,4,1.6094379124341003,1,1,4,4,4,20,3.044522437723423,1,2,6,0,1,0,22,3.1354942159291497,1,1,2,1,2,2,3,46.0
7,0,1,105,4.663439094112067,0,0,0,0,5,1,3,1.3862943611198906,0,0,3,3,3,80,4.394449154672439,1,2,3,0,3,0,14,2.70805020110221,1,2,4,0,4,1,1,77.0
3,3,4,315,5.755742213586912,0,0,0,0,5,1,7,2.0794415416798357,0,1,2,0,7,20,3.044522437723423,1,2,6,0,0,0,19,2.995732273553991,0,1,4,5,9,1,1,73.0
0,3,2,150,5.017279836814924,1,0,0,3,0,0,1,0.6931471805599453,0,1,1,1,1,10,2.3978952727983707,1,1,3,0,4,1,13,2.6390573296152584,0,1,3,6,3,1,4,178.0
4,3,5,245,5.5053315359323625,0,2,0,0,5,1,7,2.0794415416798357,0,1,2,0,7,60,4.110873864173311,1,0,4,0,3,4,7,2.0794415416798357,0,1,2,0,7,1,3,63.0
8,3,4,100,4.61512051684126,1,1,0,2,0,1,1,0.6931471805599453,0,1,1,1,1,10,2.3978952727983707,1,1,3,0,0,3,19,2.995732273553991,0,1,4,5,9,1,4,129.0
4,0,0,288,5.666426688112432,1,0,3,1,8,0,6,1.9459101490553132,1,0,1,6,6,75,4.330733340286331,0,0,5,5,3,4,34,3.5553480614894135,1,1,4,6,4,1,1,118.0
9,0,6,240,5.484796933490655,1,0,0,2,0,0,6,1.9459101490553132,1,0,1,6,6,40,3.713572066704308,1,1,5,0,0,1,7,2.0794415416798357,0,1,2,0,7,1,2,63.0
2,2,3,380,5.942799375126701,1,2,0,2,0,1,4,1.6094379124341003,1,1,4,4,4,60,4.110873864173311,1,0,4,0,0,1,33,3.5263605246161616,0,0,3,5,3,1,2,185.0
2,1,0,560,6.329720905522696,1,2,0,0,0,1,4,1.6094379124341003,1,1,4,4,4,90,4.51085950651685,1,0,6,0,2,2,16,2.833213344056216,1,1,1,2,6,2,3,282.0
2,2,0,650,6.478509642208569,1,2,0,6,0,1,5,1.791759469228055,0,2,0,5,5,30,3.4339872044851463,1,0,2,0,4,2,11,2.4849066497880004,0,2,1,4,1,1,2,180.0
6,0,3,1200,7.0909098220799835,1,0,0,3,0,1,8,2.1972245773362196,1,2,3,1,8,30,3.4339872044851463,1,0,2,0,5,0,26,3.295836866004329,1,2,1,5,6,2,2,221.0
2,0,4,480,6.175867270105761,1,0,0,4,0,0,8,2.1972245773362196,1,2,3,1,8,60,4.110873864173311,1,0,4,0,4,1,34,3.5553480614894135,1,1,4,6,4,2,2,130.0
2,0,5,630,6.447305862541213,1,0,0,0,0,0,9,2.302585092994046,0,0,4,2,9,80,4.394449154672439,1,2,3,0,1,3,52,3.970291913552122,1,1,2,3,2,1,1,178.0
2,0,3,170,5.14166355650266,1,2,0,2,0,0,2,1.0986122886681098,1,2,2,2,2,60,4.110873864173311,1,0,4,0,3,0,13,2.6390573296152584,0,1,3,6,3,1,2,149.0
2,0,6,380,5.942799375126701,1,2,0,2,0,0,5,1.791759469228055,0,2,0,5,5,75,4.330733340286331,0,0,5,5,2,3,60,4.110873864173311,1,0,0,4,0,5,3,193.0
1,3,2,700,6.55250788703459,1,1,0,0,0,1,5,1.791759469228055,0,2,0,5,5,90,4.51085950651685,1,0,6,0,1,4,60,4.110873864173311,1,0,0,4,0,5,3,326.0
3,3,6,700,6.55250788703459,1,1,0,0,0,0,7,2.0794415416798357,0,1,2,0,7,40,3.713572066704308,1,1,5,0,0,3,19,2.995732273553991,0,1,4,5,9,1,1,159.0
4,3,5,540,6.293419278846481,1,0,0,1,0,0,9,2.302585092994046,0,0,4,2,9,25,3.258096538021482,0,1,4,5,1,5,58,4.07753744390572,1,1,3,2,8,1,1,133.0
3,1,4,640,6.46302945692067,1,1,0,3,0,1,8,2.1972245773362196,1,2,3,1,8,20,3.044522437723423,1,2,6,0,2,1,7,2.0794415416798357,0,1,2,0,7,1,2,103.0
5,1,3,320,5.771441123130016,1,2,0,5,0,1,4,1.6094379124341003,1,1,4,4,4,60,4.110873864173311,1,0,4,0,2,0,37,3.6375861597263857,0,1,2,2,7,1,2,165.0
5,2,1,120,4.795790545596741,1,0,0,1,0,0,2,1.0986122886681098,1,2,2,2,2,10,2.3978952727983707,1,1,3,0,0,2,22,3.1354942159291497,1,1,2,1,2,2,4,88.0
3,0,1,68,4.23410650459726,1,2,3,5,8,0,1,0.6931471805599453,0,1,1,1,1,75,4.330733340286331,0,0,5,5,4,5,36,3.6109179126442243,1,0,1,1,6,1,3,155.0
9,3,5,1520,7.327123292259293,1,2,0,1,0,0,8,2.1972245773362196,1,2,3,1,8,90,4.51085950651685,1,0,6,0,5,2,52,3.970291913552122,1,1,2,3,2,2,1,413.0
5,0,0,504,6.22455842927536,1,0,4,0,4,0,7,2.0794415416798357,0,1,2,0,7,25,3.258096538021482,0,1,4,5,5,5,39,3.6888794541139363,0,0,4,4,9,1,1,129.0
3,2,0,480,6.175867270105761,1,0,0,4,0,0,6,1.9459101490553132,1,0,1,6,6,10,2.3978952727983707,1,1,3,0,2,3,25,3.258096538021482,0,1,0,4,5,1,2,113.0
7,1,6,375,5.929589143389895,0,0,0,4,5,1,5,1.791759469228055,0,2,0,5,5,40,3.713572066704308,1,1,5,0,1,2,30,3.4339872044851463,1,0,0,2,0,5,3,135.0
4,3,4,225,5.420534999272286,0,0,0,1,5,1,3,1.3862943611198906,0,0,3,3,3,60,4.110873864173311,1,0,4,0,1,3,51,3.9512437185814275,0,0,1,2,1,3,3,171.0
0,1,5,450,6.111467339502679,1,0,0,2,0,1,5,1.791759469228055,0,2,0,5,5,80,4.394449154672439,1,2,3,0,0,1,56,4.04305126783455,1,2,1,0,6,1,2,218.0
9,3,5,255,5.545177444479562,0,0,0,3,5,1,3,1.3862943611198906,0,0,3,3,3,20,3.044522437723423,1,2,6,0,2,3,36,3.6109179126442243,1,0,1,1,6,1,2,138.0
5,0,1,595,6.39024066706535,0,1,0,0,5,0,7,2.0794415416798357,0,1,2,0,7,60,4.110873864173311,1,0,4,0,2,4,43,3.784189633918261,0,1,3,1,3,1,1,179.0
6,0,4,60,4.110873864173311,1,0,0,4,0,0,3,1.3862943611198906,0,0,3,3,3,50,3.9318256327243257,1,2,1,0,2,1,8,2.1972245773362196,1,2,3,1,8,1,1,38.0
3,2,2,110,4.709530201312334,1,2,0,5,0,0,5,1.791759469228055,0,2,0,5,5,50,3.9318256327243257,1,2,1,0,0,4,40,3.713572066704308,1,1,0,5,0,5,3,73.0
9,0,1,400,5.993961427306569,1,1,0,1,0,0,5,1.791759469228055,0,2,0,5,5,75,4.330733340286331,0,0,5,5,4,3,54,4.007333185232471,1,0,4,5,4,1,2,194.0
7,0,5,216,5.37989735354046,1,0,1,6,6,0,9,2.302585092994046,0,0,4,2,9,25,3.258096538021482,0,1,4,5,5,3,37,3.6375861597263857,0,1,2,2,7,1,1,67.0
7,2,4,18,2.9444389791664403,1,0,3,4,8,1,3,1.3862943611198906,0,0,3,3,3,50,3.9318256327243257,1,2,1,0,3,3,25,3.258096538021482,0,1,0,4,5,1,2,34.0
9,1,2,320,5.771441123130016,1,2,0,5,0,0,4,1.6094379124341003,1,1,4,4,4,80,4.394449154672439,1,2,3,0,0,4,38,3.6635616461296463,1,2,3,3,8,2,3,182.0
3,3,3,280,5.638354669333745,1,1,0,0,0,1,5,1.791759469228055,0,2,0,5,5,25,3.258096538021482,0,1,4,5,5,0,6,1.9459101490553132,1,0,1,6,6,1,2,76.0
1,1,2,440,6.089044875446846,1,2,0,6,0,0,8,2.1972245773362196,1,2,3,1,8,40,3.713572066704308,1,1,5,0,3,4,56,4.04305126783455,1,2,1,0,6,8,4,133.0
7,2,3,300,5.707110264748875,1,0,0,6,0,0,5,1.791759469228055,0,2,0,5,5,10,2.3978952727983707,1,1,3,0,3,4,24,3.2188758248682006,1,0,4,3,4,1,3,90.0
2,2,3,480,6.175867270105761,1,0,0,4,0,1,6,1.9459101490553132,1,0,1,6,6,30,3.4339872044851463,1,0,2,0,1,0,53,3.9889840465642745,0,2,3,4,3,1,3,157.0
8,3,6,120,4.795790545596741,1,0,0,1,0,0,2,1.0986122886681098,1,2,2,2,2,80,4.394449154672439,1,2,3,0,0,4,24,3.2188758248682006,1,0,4,3,4,2,4,132.0
1,2,3,48,3.8918202981106265,1,0,3,6,8,1,1,0.6931471805599453,0,1,1,1,1,75,4.330733340286331,0,0,5,5,1,2,52,3.970291913552122,1,1,2,3,2,1,3,136.0
8,2,6,180,5.198497031265826,1,0,0,5,0,0,9,2.302585092994046,0,0,4,2,9,10,2.3978952727983707,1,1,3,0,0,0,12,2.5649493574615367,1,0,2,5,2,1,3,34.0
8,0,1,352,5.8664680569332965,1,1,2,2,2,1,8,2.1972245773362196,1,2,3,1,8,75,4.330733340286331,0,0,5,5,0,1,30,3.4339872044851463,1,0,0,2,0,1,1,107.0
3,1,0,120,4.795790545596741,1,0,0,1,0,1,3,1.3862943611198906,0,0,3,3,3,30,3.4339872044851463,1,0,2,0,3,4,34,3.5553480614894135,1,1,4,6,4,1,3,86.0
9,3,4,770,6.647688373563329,1,2,0,0,0,1,7,2.0794415416798357,0,1,2,0,7,30,3.4339872044851463,1,0,2,0,3,0,11,2.4849066497880004,0,2,1,4,1,1,2,154.0
8,0,0,560,6.329720905522696,1,2,0,0,0,1,4,1.6094379124341003,1,1,4,4,4,30,3.4339872044851463,1,0,2,0,0,3,7,2.0794415416798357,0,1,2,0,7,1,2,189.0
4,1,6,75,4.330733340286331,0,0,0,5,5,1,1,0.6931471805599453,0,1,1,1,1,60,4.110873864173311,1,0,4,0,4,3,57,4.060443010546419,0,0,2,1,7,1,3,177.0
8,2,1,220,5.3981627015177525,1,1,0,3,0,1,2,1.0986122886681098,1,2,2,2,2,90,4.51085950651685,1,0,6,0,2,3,26,3.295836866004329,1,2,1,5,6,2,3,235.0
4,0,1,540,6.293419278846481,1,0,0,1,0,0,9,2.302585092994046,0,0,4,2,9,60,4.110873864173311,1,0,4,0,0,2,33,3.5263605246161616,0,0,3,5,3,3,2,129.0
0,3,4,104,4.653960350157523,1,2,4,6,4,1,2,1.0986122886681098,1,2,2,2,2,25,3.258096538021482,0,1,4,5,0,5,10,2.3978952727983707,1,1,0,3,0,1,2,75.0
2,2,5,500,6.2166061010848646,1,2,0,3,0,0,5,1.791759469228055,0,2,0,5,5,40,3.713572066704308,1,1,5,0,2,2,56,4.04305126783455,1,2,1,0,6,1,2,196.0
9,2,1,400,5.993961427306569,1,1,0,1,0,1,5,1.791759469228055,0,2,0,5,5,20,3.044522437723423,1,2,6,0,2,5,16,2.833213344056216,1,1,1,2,6,1,4,112.0
7,1,3,320,5.771441123130016,1,2,0,5,0,0,2,1.0986122886681098,1,2,2,2,2,90,4.51085950651685,1,0,6,0,1,5,19,2.995732273553991,0,1,4,5,9,1,2,323.0
2,3,2,200,5.303304908059076,1,2,0,4,0,0,2,1.0986122886681098,1,2,2,2,2,30,3.4339872044851463,1,0,2,0,4,5,59,4.0943445622221,0,2,4,3,9,1,2,189.0
2,0,6,180,5.198497031265826,1,0,0,5,0,1,9,2.302585092994046,0,0,4,2,9,50,3.9318256327243257,1,2,1,0,4,4,13,2.6390573296152584,0,1,3,6,3,1,1,43.0
6,3,5,120,4.795790545596741,1,0,0,1,0,0,2,1.0986122886681098,1,2,2,2,2,10,2.3978952727983707,1,1,3,0,2,5,50,3.9318256327243257,1,2,0,1,0,2,5,116.0
8,0,1,480,6.175867270105761,1,0,0,4,0,0,8,2.1972245773362196,1,2,3,1,8,40,3.713572066704308,1,1,5,0,3,2,28,3.367295829986474,1,1,3,0,8,4,3,112.0
8,0,5,144,4.976733742420574,1,0,4,4,4,0,3,1.3862943611198906,0,0,3,3,3,25,3.258096538021482,0,1,4,5,3,2,54,4.007333185232471,1,0,4,5,4,1,2,114.0
4,3,3,56,4.04305126783455,1,2,1,0,6,1,4,1.6094379124341003,1,1,4,4,4,50,3.9318256327243257,1,2,1,0,3,0,14,2.70805020110221,1,2,4,0,4,2,2,35.0
2,3,6,320,5.771441123130016,1,2,0,5,0,0,4,1.6094379124341003,1,1,4,4,4,60,4.110873864173311,1,0,4,0,4,4,39,3.6888794541139363,0,0,4,4,9,1,2,167.0
6,2,0,25,3.258096538021482,0,1,0,4,5,1,1,0.6931471805599453,0,1,1,1,1,60,4.110873864173311,1,0,4,0,1,3,55,4.02535169073515,0,1,0,6,5,1,3,95.0
9,0,5,272,5.60947179518496,1,2,2,6,2,0,8,2.1972245773362196,1,2,3,1,8,50,3.9318256327243257,1,2,1,0,2,3,19,2.995732273553991,0,1,4,5,9,1,1,70.0
1,0,0,112,4.727387818712341,1,1,2,0,2,0,4,1.6094379124341003,1,1,4,4,4,75,4.330733340286331,0,0,5,5,2,3,44,3.8066624897703196,1,2,4,2,4,1,2,93.0
5,2,0,1700,7.438971592395862,1,2,0,6,0,0,10,2.3978952727983707,1,1,0,3,0,90,4.51085950651685,1,0,6,0,0,2,18,2.9444389791664403,1,0,3,4,8,2,3,341.0
6,0,2,120,4.795790545596741,1,0,0,1,0,1,6,1.9459101490553132,1,0,1,6,6,40,3.713572066704308,1,1,5,0,5,5,13,2.6390573296152584,0,1,3,6,3,1,2,41.0
3,3,4,40,3.713572066704308,1,1,0,5,0,1,1,0.6931471805599453,0,1,1,1,1,40,3.713572066704308,1,1,5,0,1,4,57,4.060443010546419,0,0,2,1,7,1,4,113.0
9,2,0,60,4.110873864173311,1,0,0,4,0,0,2,1.0986122886681098,1,2,2,2,2,10,2.3978952727983707,1,1,3,0,5,5,43,3.784189633918261,0,1,3,1,3,1,3,76.0
1,2,1,480,6.175867270105761,1,0,0,4,0,0,3,1.3862943611198906,0,0,3,3,3,30,3.4339872044851463,1,0,2,0,3,1,8,2.1972245773362196,1,2,3,1,8,1,4,216.0
5,3,5,480,6.175867270105761,1,0,0,4,0,0,6,1.9459101490553132,1,0,1,6,6,60,4.110873864173311,1,0,4,0,4,2,14,2.70805020110221,1,2,4,0,4,2,3,142.0
2,0,2,760,6.634633357861686,1,1,0,4,0,0,4,1.6094379124341003,1,1,4,4,4,10,2.3978952727983707,1,1,3,0,1,3,59,4.0943445622221,0,2,4,3,9,1,2,268.0
1,1,5,152,5.030437921392435,1,2,2,5,2,0,4,1.6094379124341003,1,1,4,4,4,50,3.9318256327243257,1,2,1,0,2,3,52,3.970291913552122,1,1,2,3,2,2,2,109.0
6,3,0,200,5.303304908059076,1,2,0,4,0,1,8,2.1972245773362196,1,2,3,1,8,40,3.713572066704308,1,1,5,0,2,2,12,2.5649493574615367,1,0,2,5,2,4,3,47.0
3,3,1,495,6.206575926724928,0,0,0,5,5,1,9,2.302585092994046,0,0,4,2,9,20,3.044522437723423,1,2,6,0,0,5,37,3.6375861597263857,0,1,2,2,7,1,1,103.0
7,1,0,550,6.311734809152915,1,1,0,4,0,0,5,1.791759469228055,0,2,0,5,5,30,3.4339872044851463,1,0,2,0,5,2,28,3.367295829986474,1,1,3,0,8,1,2,171.0
