slot_company_name,slot_sector,slot_month1_name,slot_month2_name,slot_employees_hired,slot_employees_hired_abs_log1p,slot_employees_hired_is_even,slot_employees_hired_mod3,slot_employees_hired_mod5,slot_employees_hired_mod7,slot_employees_hired_mod10,slot_hourly_wage,slot_hourly_wage_abs_log1p,slot_hourly_wage_is_even,slot_hourly_wage_mod3,slot_hourly_wage_mod5,slot_hourly_wage_mod7,slot_hourly_wage_mod10,slot_hours_per_week,slot_hours_per_week_abs_log1p,slot_hours_per_week_is_even,slot_hours_per_week_mod3,slot_hours_per_week_mod5,slot_hours_per_week_mod7,slot_hours_per_week_mod10,slot_weeks_in_month,slot_weeks_in_month_abs_log1p,slot_weeks_in_month_is_even,slot_weeks_in_month_mod3,slot_weeks_in_month_mod5,slot_weeks_in_month_mod7,slot_weeks_in_month_mod10,slot_expired_num,slot_expired_num_abs_log1p,slot_expired_num_is_even,slot_expired_num_mod3,slot_expired_num_mod5,slot_expired_num_mod7,slot_expired_num_mod10,slot_expired_den,slot_expired_den_abs_log1p,slot_expired_den_is_even,slot_expired_den_mod3,slot_expired_den_mod5,slot_expired_den_mod7,slot_expired_den_mod10,slot_currency_symbol,gcd_all,n_multiple_pairs,y
7,5,10,10,8,2.1972245773362196,1,2,3,1,8,36,3.6109179126442243,1,0,1,1,6,46,3.8501476017100584,1,1,1,4,6,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,2,1,11,79488.0
4,2,7,7,104,4.653960350157523,1,2,4,6,4,25,3.258096538021482,0,1,0,4,5,43,3.784189633918261,0,1,3,1,3,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,8,2.1972245773362196,1,2,3,1,8,2,1,4,978250.0
0,4,0,0,55,4.02535169073515,0,1,0,6,5,10,2.3978952727983707,1,1,0,3,0,50,3.9318256327243257,1,2,0,1,0,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,2,1,7,176000.0
7,2,5,5,63,4.1588830833596715,0,0,3,0,3,22,3.1354942159291497,1,1,2,1,2,46,3.8501476017100584,1,1,1,4,6,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,0,1,6,425040.0
2,2,8,8,168,5.1298987149230735,1,0,3,0,8,10,2.3978952727983707,1,1,0,3,0,33,3.5263605246161616,0,0,3,5,3,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,3,1,7,406560.0
0,6,11,11,60,4.110873864173311,1,0,0,4,0,39,3.6888794541139363,0,0,4,4,9,33,3.5263605246161616,0,0,3,5,3,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,5,1,7,579150.0
3,6,9,9,108,4.6913478822291435,1,0,3,3,8,35,3.58351893845611,0,2,0,0,5,39,3.6888794541139363,0,0,4,4,9,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,2,1,8,1031940.0
1,4,7,7,174,5.1647859739235145,1,0,4,6,4,14,2.70805020110221,1,2,4,0,4,31,3.4657359027997265,0,1,1,3,1,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,2,1,1,352408.0
7,7,6,6,204,5.3230099791384085,1,0,4,1,4,20,3.044522437723423,1,2,0,6,0,32,3.4965075614664802,1,2,2,4,2,4,1.6094379124341003,1,1,4,4,4,7,2.0794415416798357,0,1,2,0,7,12,2.5649493574615367,1,0,2,5,2,0,1,5,739840.0
7,5,1,1,160,5.081404364984463,1,1,0,6,0,24,3.2188758248682006,1,0,4,3,4,31,3.4657359027997265,0,1,1,3,1,4,1.6094379124341003,1,1,4,4,4,9,2.302585092994046,0,0,4,2,9,10,2.3978952727983707,1,1,0,3,0,2,1,3,523776.0
1,4,9,9,152,5.030437921392435,1,2,2,5,2,29,3.4011973816621555,0,2,4,1,9,50,3.9318256327243257,1,2,0,1,0,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,8,2.1972245773362196,1,2,3,1,8,0,1,2,1377500.0
4,0,5,5,48,3.8918202981106265,1,0,3,6,8,18,2.9444389791664403,1,0,3,4,8,43,3.784189633918261,0,1,3,1,3,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,8,2.1972245773362196,1,2,3,1,8,5,1,8,278640.0
5,5,0,0,228,5.43372200355424,1,0,3,4,8,16,2.833213344056216,1,1,1,2,6,45,3.828641396489095,0,0,0,3,5,4,1.6094379124341003,1,1,4,4,4,10,2.3978952727983707,1,1,0,3,0,12,2.5649493574615367,1,0,2,5,2,0,1,4,766080.0
2,2,9,9,12,2.5649493574615367,1,0,2,5,2,25,3.258096538021482,0,1,0,4,5,31,3.4657359027997265,0,1,1,3,1,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,3,1,3,62000.0
2,1,10,10,96,4.574710978503383,1,0,1,5,6,31,3.4657359027997265,0,1,1,3,1,30,3.4339872044851463,1,0,0,2,0,4,1.6094379124341003,1,1,4,4,4,7,2.0794415416798357,0,1,2,0,7,8,2.1972245773362196,1,2,3,1,8,3,1,3,401760.0
2,5,3,3,45,3.828641396489095,0,0,0,3,5,31,3.4657359027997265,0,1,1,3,1,41,3.7376696182833684,0,2,1,6,1,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,2,1,7,476625.0
3,1,3,3,240,5.484796933490655,1,0,0,2,0,11,2.4849066497880004,0,2,1,4,1,37,3.6375861597263857,0,1,2,2,7,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,10,2.3978952727983707,1,1,0,3,0,4,1,7,742368.0
7,7,8,8,112,4.727387818712341,1,1,2,0,2,33,3.5263605246161616,0,0,3,5,3,41,3.7376696182833684,0,2,1,6,1,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,2,1,4,757680.0
7,1,9,9,250,5.5254529391317835,1,1,0,5,0,33,3.5263605246161616,0,0,3,5,3,46,3.8501476017100584,1,1,1,4,6,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,10,2.3978952727983707,1,1,0,3,0,4,1,3,2277000.0
3,1,9,9,136,4.919980925828125,1,1,1,3,6,12,2.5649493574615367,1,0,2,5,2,38,3.6635616461296463,1,2,3,3,8,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,8,2.1972245773362196,1,2,3,1,8,5,1,4,465120.0
3,4,5,5,270,5.602118820879701,1,0,0,4,0,29,3.4011973816621555,0,2,4,1,9,43,3.784189633918261,0,1,3,1,3,5,1.791759469228055,0,2,0,5,5,7,2.0794415416798357,0,1,2,0,7,10,2.3978952727983707,1,1,0,3,0,4,1,3,2188485.0
6,1,11,11,240,5.484796933490655,1,0,0,2,0,40,3.713572066704308,1,1,0,5,0,32,3.4965075614664802,1,2,2,4,2,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,8,2.1972245773362196,1,2,3,1,8,1,2,13,2150400.0
5,5,0,0,84,4.442651256490317,1,0,4,0,4,24,3.2188758248682006,1,0,4,3,4,38,3.6635616461296463,1,2,3,3,8,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,12,2.5649493574615367,1,0,2,5,2,3,1,8,536256.0
5,7,1,1,150,5.017279836814924,1,0,0,3,0,15,2.772588722239781,0,0,0,1,5,38,3.6635616461296463,1,2,3,3,8,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,0,1,3,456000.0
2,7,2,2,125,4.836281906951478,0,2,0,6,5,13,2.6390573296152584,0,1,3,6,3,30,3.4339872044851463,1,0,0,2,0,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,3,1,7,351000.0
0,5,2,2,130,4.875197323201151,1,1,0,4,0,23,3.1780538303479458,0,2,3,2,3,34,3.5553480614894135,1,1,4,6,4,4,1.6094379124341003,1,1,4,4,4,8,2.1972245773362196,1,2,3,1,8,10,2.3978952727983707,1,1,0,3,0,1,1,2,487968.0
0,2,3,3,168,5.1298987149230735,1,0,3,0,8,16,2.833213344056216,1,1,1,2,6,38,3.6635616461296463,1,2,3,3,8,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,5,2,8,680960.0
5,3,3,3,204,5.3230099791384085,1,0,4,1,4,11,2.4849066497880004,0,2,1,4,1,40,3.713572066704308,1,1,0,5,0,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,12,2.5649493574615367,1,0,2,5,2,5,1,5,568480.0
7,7,9,9,78,4.3694478524670215,1,0,3,1,8,20,3.044522437723423,1,2,0,6,0,40,3.713572066704308,1,1,0,5,0,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,0,2,9,416000.0
2,4,4,4,112,4.727387818712341,1,1,2,0,2,24,3.2188758248682006,1,0,4,3,4,38,3.6635616461296463,1,2,3,3,8,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,8,2.1972245773362196,1,2,3,1,8,5,1,10,766080.0
5,1,10,10,21,3.091042453358316,0,0,1,0,1,17,2.8903717578961645,0,2,2,3,7,45,3.828641396489095,0,0,0,3,5,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,4,1,3,85680.0
1,4,11,11,288,5.666426688112432,1,0,3,1,8,11,2.4849066497880004,0,2,1,4,1,31,3.4657359027997265,0,1,1,3,1,5,1.791759469228055,0,2,0,5,5,8,2.1972245773362196,1,2,3,1,8,12,2.5649493574615367,1,0,2,5,2,3,1,2,654720.0
6,5,5,5,240,5.484796933490655,1,0,0,2,0,15,2.772588722239781,0,0,0,1,5,34,3.5553480614894135,1,1,4,6,4,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,10,2.3978952727983707,1,1,0,3,0,0,1,6,734400.0
5,6,7,7,42,3.7612001156935624,1,0,2,0,2,17,2.8903717578961645,0,2,2,3,7,47,3.871201010907891,0,2,2,5,7,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,3,1,3,178976.0
4,2,6,6,160,5.081404364984463,1,1,0,6,0,23,3.1780538303479458,0,2,3,2,3,40,3.713572066704308,1,1,0,5,0,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,10,2.3978952727983707,1,1,0,3,0,5,1,10,1118720.0
7,4,9,9,20,3.044522437723423,1,2,0,6,0,13,2.6390573296152584,0,1,3,6,3,48,3.8918202981106265,1,0,3,6,8,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,3,1,10,74880.0
0,0,5,5,40,3.713572066704308,1,1,0,5,0,27,3.332204510175204,0,0,2,6,7,41,3.7376696182833684,0,2,1,6,1,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,8,2.1972245773362196,1,2,3,1,8,4,1,6,309960.0
2,4,6,6,69,4.248495242049359,0,0,4,6,9,23,3.1780538303479458,0,2,3,2,3,38,3.6635616461296463,1,2,3,3,8,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,5,1,4,321632.0
1,5,7,7,21,3.091042453358316,0,0,1,0,1,37,3.6375861597263857,0,1,2,2,7,38,3.6635616461296463,1,2,3,3,8,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,1,1,6,246050.0
5,0,5,5,54,4.007333185232471,1,0,4,5,4,31,3.4657359027997265,0,1,1,3,1,40,3.713572066704308,1,1,0,5,0,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,1,1,4,446400.0
5,7,11,11,144,4.976733742420574,1,0,4,4,4,11,2.4849066497880004,0,2,1,4,1,39,3.6888794541139363,0,0,4,4,9,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,2,1,4,329472.0
6,1,5,5,192,5.262690188904886,1,0,2,3,2,26,3.295836866004329,1,2,1,5,6,35,3.58351893845611,0,2,0,0,5,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,8,2.1972245773362196,1,2,3,1,8,2,1,6,1048320.0
6,4,7,7,24,3.2188758248682006,1,0,4,3,4,26,3.295836866004329,1,2,1,5,6,32,3.4965075614664802,1,2,2,4,2,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,5,2,10,119808.0
1,4,11,11,360,5.8888779583328805,1,0,0,3,0,28,3.367295829986474,1,1,3,0,8,36,3.6109179126442243,1,0,1,1,6,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,12,2.5649493574615367,1,0,2,5,2,5,2,12,2661120.0
0,0,6,6,240,5.484796933490655,1,0,0,2,0,28,3.367295829986474,1,1,3,0,8,40,3.713572066704308,1,1,0,5,0,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,8,2.1972245773362196,1,2,3,1,8,0,4,12,1612800.0
7,0,1,1,20,3.044522437723423,1,2,0,6,0,15,2.772588722239781,0,0,0,1,5,40,3.713572066704308,1,1,0,5,0,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,5,1,11,72000.0
0,1,2,2,44,3.8066624897703196,1,2,4,2,4,35,3.58351893845611,0,2,0,0,5,41,3.7376696182833684,0,2,1,6,1,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,5,1,3,315700.0
6,0,6,6,38,3.6635616461296463,1,2,3,3,8,10,2.3978952727983707,1,1,0,3,0,34,3.5553480614894135,1,1,4,6,4,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,2,1,9,77520.0
7,5,5,5,24,3.2188758248682006,1,0,4,3,4,16,2.833213344056216,1,1,1,2,6,39,3.6888794541139363,0,0,4,4,9,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,5,1,9,89856.0
7,5,8,8,112,4.727387818712341,1,1,2,0,2,13,2.6390573296152584,0,1,3,6,3,40,3.713572066704308,1,1,0,5,0,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,8,2.1972245773362196,1,2,3,1,8,4,1,9,407680.0
3,1,10,10,150,5.017279836814924,1,0,0,3,0,11,2.4849066497880004,0,2,1,4,1,32,3.4965075614664802,1,2,2,4,2,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,3,1,7,387200.0
3,7,8,8,10,2.3978952727983707,1,1,0,3,0,35,3.58351893845611,0,2,0,0,5,33,3.5263605246161616,0,0,3,5,3,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,2,1,7,83160.0
3,5,8,8,56,4.04305126783455,1,2,1,0,6,31,3.4657359027997265,0,1,1,3,1,40,3.713572066704308,1,1,0,5,0,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,5,1,10,416640.0
1,3,2,2,46,3.8501476017100584,1,1,1,4,6,40,3.713572066704308,1,1,0,5,0,50,3.9318256327243257,1,2,0,1,0,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,3,1,10,552000.0
3,1,1,1,144,4.976733742420574,1,0,4,4,4,22,3.1354942159291497,1,1,2,1,2,35,3.58351893845611,0,2,0,0,5,4,1.6094379124341003,1,1,4,4,4,7,2.0794415416798357,0,1,2,0,7,12,2.5649493574615367,1,0,2,5,2,3,1,4,628320.0
4,7,0,0,56,4.04305126783455,1,2,1,0,6,14,2.70805020110221,1,2,4,0,4,34,3.5553480614894135,1,1,4,6,4,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,2,1,11,159936.0
0,0,3,3,45,3.828641396489095,0,0,0,3,5,28,3.367295829986474,1,1,3,0,8,42,3.7612001156935624,1,0,2,0,2,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,4,1,4,296352.0
4,5,0,0,80,4.394449154672439,1,2,0,3,0,29,3.4011973816621555,0,2,4,1,9,32,3.4965075614664802,1,2,2,4,2,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,2,1,8,534528.0
1,1,0,0,30,3.4339872044851463,1,0,0,2,0,24,3.2188758248682006,1,0,4,3,4,41,3.7376696182833684,0,2,1,6,1,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,5,1,9,177120.0
2,7,2,2,184,5.220355825078324,1,1,4,2,4,14,2.70805020110221,1,2,4,0,4,38,3.6635616461296463,1,2,3,3,8,4,1.6094379124341003,1,1,4,4,4,7,2.0794415416798357,0,1,2,0,7,8,2.1972245773362196,1,2,3,1,8,4,1,4,440496.0
4,2,10,10,72,4.290459441148391,1,0,2,2,2,39,3.6888794541139363,0,0,4,4,9,33,3.5263605246161616,0,0,3,5,3,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,2,1,6,555984.0
5,1,5,5,170,5.14166355650266,1,2,0,2,0,20,3.044522437723423,1,2,0,6,0,41,3.7376696182833684,0,2,1,6,1,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,10,2.3978952727983707,1,1,0,3,0,1,1,3,947920.0
7,1,3,3,216,5.37989735354046,1,0,1,6,6,32,3.4965075614664802,1,2,2,4,2,36,3.6109179126442243,1,0,1,1,6,4,1.6094379124341003,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,8,2.1972245773362196,1,2,3,1,8,0,2,9,1244160.0
0,1,9,9,150,5.017279836814924,1,0,0,3,0,27,3.332204510175204,0,0,2,6,7,30,3.4339872044851463,1,0,0,2,0,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,10,2.3978952727983707,1,1,0,3,0,4,1,7,874800.0
6,5,7,7,56,4.04305126783455,1,2,1,0,6,19,2.995732273553991,0,1,4,5,9,46,3.8501476017100584,1,1,1,4,6,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,1,9,293664.0
7,5,10,10,22,3.1354942159291497,1,1,2,1,2,31,3.4657359027997265,0,1,1,3,1,40,3.713572066704308,1,1,0,5,0,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,4,1,9,163680.0
1,3,7,7,50,3.9318256327243257,1,2,0,1,0,11,2.4849066497880004,0,2,1,4,1,46,3.8501476017100584,1,1,1,4,6,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,3,1,2,121440.0
0,3,6,6,26,3.295836866004329,1,2,1,5,6,40,3.713572066704308,1,1,0,5,0,37,3.6375861597263857,0,1,2,2,7,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,2,1,9,230880.0
5,7,10,10,12,2.5649493574615367,1,0,2,5,2,18,2.9444389791664403,1,0,3,4,8,31,3.4657359027997265,0,1,1,3,1,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,2,1,3,41850.0
0,1,11,11,336,5.820082930352362,1,0,1,0,6,12,2.5649493574615367,1,0,2,5,2,34,3.5553480614894135,1,1,4,6,4,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,12,2.5649493574615367,1,0,2,5,2,0,1,6,1142400.0
6,0,1,1,6,1.9459101490553132,1,0,1,6,6,36,3.6109179126442243,1,0,1,1,6,48,3.8918202981106265,1,0,3,6,8,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,0,1,13,62208.0
1,4,0,0,120,4.795790545596741,1,0,0,1,0,36,3.6109179126442243,1,0,1,1,6,41,3.7376696182833684,0,2,1,6,1,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,0,1,5,826560.0
4,4,4,4,56,4.04305126783455,1,2,1,0,6,22,3.1354942159291497,1,1,2,1,2,46,3.8501476017100584,1,1,1,4,6,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,8,2.1972245773362196,1,2,3,1,8,3,1,8,425040.0
3,4,1,1,104,4.653960350157523,1,2,4,6,4,26,3.295836866004329,1,2,1,5,6,46,3.8501476017100584,1,1,1,4,6,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,4,2,9,746304.0
6,6,6,6,228,5.43372200355424,1,0,3,4,8,15,2.772588722239781,0,0,0,1,5,48,3.8918202981106265,1,0,3,6,8,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,12,2.5649493574615367,1,0,2,5,2,1,1,6,1039680.0
4,6,6,6,300,5.707110264748875,1,0,0,6,0,20,3.044522437723423,1,2,0,6,0,44,3.8066624897703196,1,2,4,2,4,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,10,2.3978952727983707,1,1,0,3,0,0,1,10,2376000.0
6,3,6,6,250,5.5254529391317835,1,1,0,5,0,25,3.258096538021482,0,1,0,4,5,38,3.6635616461296463,1,2,3,3,8,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,10,2.3978952727983707,1,1,0,3,0,5,1,2,1615000.0
2,4,1,1,208,5.342334251964811,1,1,3,5,8,32,3.4965075614664802,1,2,2,4,2,50,3.9318256327243257,1,2,0,1,0,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,8,2.1972245773362196,1,2,3,1,8,4,1,6,2496000.0
5,2,7,7,108,4.6913478822291435,1,0,3,3,8,16,2.833213344056216,1,1,1,2,6,34,3.5553480614894135,1,1,4,6,4,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,3,1,3,274176.0
1,1,9,9,64,4.174387269895637,1,1,4,1,4,31,3.4657359027997265,0,1,1,3,1,33,3.5263605246161616,0,0,3,5,3,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,8,2.1972245773362196,1,2,3,1,8,4,1,3,360096.0
4,5,9,9,128,4.859812404361672,1,2,3,2,8,28,3.367295829986474,1,1,3,0,8,34,3.5553480614894135,1,1,4,6,4,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,8,2.1972245773362196,1,2,3,1,8,0,2,8,731136.0
2,1,5,5,144,4.976733742420574,1,0,4,4,4,19,2.995732273553991,0,1,4,5,9,33,3.5263605246161616,0,0,3,5,3,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,12,2.5649493574615367,1,0,2,5,2,3,1,6,632016.0
1,7,9,9,48,3.8918202981106265,1,0,3,6,8,25,3.258096538021482,0,1,0,4,5,41,3.7376696182833684,0,2,1,6,1,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,2,1,3,307500.0
7,4,11,11,81,4.406719247264253,0,0,1,4,1,25,3.258096538021482,0,1,0,4,5,50,3.9318256327243257,1,2,0,1,0,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,0,1,9,843750.0
0,4,5,5,216,5.37989735354046,1,0,1,6,6,34,3.5553480614894135,1,1,4,6,4,39,3.6888794541139363,0,0,4,4,9,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,8,2.1972245773362196,1,2,3,1,8,1,1,3,1575288.0
7,2,5,5,24,3.2188758248682006,1,0,4,3,4,36,3.6109179126442243,1,0,1,1,6,48,3.8918202981106265,1,0,3,6,8,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,3,1,12,304128.0
5,1,1,1,20,3.044522437723423,1,2,0,6,0,14,2.70805020110221,1,2,4,0,4,41,3.7376696182833684,0,2,1,6,1,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,0,1,8,80360.0
7,3,0,0,52,3.970291913552122,1,1,2,3,2,24,3.2188758248682006,1,0,4,3,4,30,3.4339872044851463,1,0,0,2,0,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,2,2,10,224640.0
5,4,1,1,168,5.1298987149230735,1,0,3,0,8,20,3.044522437723423,1,2,0,6,0,37,3.6375861597263857,0,1,2,2,7,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,8,2.1972245773362196,1,2,3,1,8,1,1,5,683760.0
7,2,0,0,24,3.2188758248682006,1,0,4,3,4,16,2.833213344056216,1,1,1,2,6,46,3.8501476017100584,1,1,1,4,6,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,4,1,11,105984.0
4,1,3,3,30,3.4339872044851463,1,0,0,2,0,14,2.70805020110221,1,2,4,0,4,41,3.7376696182833684,0,2,1,6,1,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,3,1,4,91840.0
0,7,6,6,51,3.9512437185814275,0,0,1,2,1,28,3.367295829986474,1,1,3,0,8,47,3.871201010907891,0,2,2,5,7,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,4,1,4,357952.0
2,3,6,6,6,1.9459101490553132,1,0,1,6,6,20,3.044522437723423,1,2,0,6,0,31,3.4657359027997265,0,1,1,3,1,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,5,1,9,22320.0
